Gene ID	log2FoldChange	padj
GSBRNA2T00132252001	1.904455844	0.000482171
GSBRNA2T00094741001	1.904266596	0.001813726
GSBRNA2T00109454001	1.904066731	0.016175211
GSBRNA2T00134131001	1.90398588	4.33E-06
GSBRNA2T00041617001	1.903645953	9.29E-05
GSBRNA2T00124806001	1.903435134	0.003504556
GSBRNA2T00134488001	1.902812145	2.85E-05
GSBRNA2T00145185001	1.902339148	0.044925862
GSBRNA2T00015903001	1.901779787	0.000153193
GSBRNA2T00039051001	1.901612586	4.83E-06
GSBRNA2T00085382001	1.900346764	0.009414385
GSBRNA2T00155932001	1.899866409	0.006890535
GSBRNA2T00078176001	1.89878319	0.000345944
GSBRNA2T00142920001	1.897220859	0.000771054
GSBRNA2T00001901001	1.894914935	0.015409547
GSBRNA2T00119675001	1.894095517	0.020345731
GSBRNA2T00075192001	1.892133822	0.002741077
GSBRNA2T00083945001	1.891891992	0.00059068
GSBRNA2T00087133001	1.890679222	4.99E-06
GSBRNA2T00048935001	1.889304833	4.04E-06
GSBRNA2T00055558001	1.889288171	0.00025332
GSBRNA2T00149526001	1.888477161	0.009819287
GSBRNA2T00105139001	1.888391682	0.002443566
GSBRNA2T00150905001	1.886767389	0.006482551
GSBRNA2T00027042001	1.886633526	0.012788109
GSBRNA2T00062049001	1.886548052	0.022581131
GSBRNA2T00117312001	1.885905703	0.038117851
GSBRNA2T00102680001	1.885788612	0.000108763
GSBRNA2T00132926001	1.884178004	0.008240514
GSBRNA2T00074623001	1.883727855	0.011604296
GSBRNA2T00049710001	1.883457572	0.011525457
GSBRNA2T00107096001	1.883314427	7.60E-05
GSBRNA2T00072302001	1.881991827	0.01301705
GSBRNA2T00152011001	1.881926437	0.01138716
GSBRNA2T00046483001	1.881817102	0.011845134
GSBRNA2T00113214001	1.881438713	0.026954041
GSBRNA2T00052592001	1.881173817	0.020382292
GSBRNA2T00139116001	1.881054704	6.30E-06
GSBRNA2T00020988001	1.880852977	0.018675052
GSBRNA2T00114730001	1.878790159	0.004661774
GSBRNA2T00007141001	1.877390087	5.32E-06
GSBRNA2T00089611001	1.876679545	0.019774546
GSBRNA2T00131477001	1.876403234	0.020909345
GSBRNA2T00140353001	1.875161154	1.41E-05
GSBRNA2T00100087001	1.874476046	0.030973002
GSBRNA2T00156728001	1.874243535	0.040647991
GSBRNA2T00070951001	1.872613096	0.041075426
GSBRNA2T00021693001	1.872049155	0.001763152
GSBRNA2T00075260001	1.871504934	4.76E-05
GSBRNA2T00140961001	1.869843212	0.007703243
GSBRNA2T00089404001	1.868910137	4.02E-07
GSBRNA2T00131525001	1.866981074	0.001497062
GSBRNA2T00090674001	1.866602454	7.06E-05
GSBRNA2T00105221001	1.866239632	0.000242555
GSBRNA2T00095123001	1.865962274	4.38E-05
GSBRNA2T00143822001	1.86574026	0.038167437
GSBRNA2T00099511001	1.865165997	0.000152256
GSBRNA2T00115806001	1.864623851	0.043763535
GSBRNA2T00047615001	1.862647189	0.000616533
GSBRNA2T00020922001	1.862320452	0.001149463
GSBRNA2T00082938001	1.862211253	9.24E-09
GSBRNA2T00098599001	1.860497906	0.00799988
GSBRNA2T00079263001	1.859734389	2.33E-06
GSBRNA2T00113034001	1.859727742	0.004765319
GSBRNA2T00006501001	1.859644654	0.019905347
GSBRNA2T00141452001	1.858556679	3.23E-06
GSBRNA2T00146043001	1.858538332	0.016489157
GSBRNA2T00112671001	1.858357015	0.000165215
GSBRNA2T00156908001	1.856561872	0.034816485
GSBRNA2T00066566001	1.855250728	0.011461268
GSBRNA2T00069261001	1.854498794	2.33E-07
GSBRNA2T00149741001	1.854182888	0.02279448
GSBRNA2T00135026001	1.854086365	1.39E-08
GSBRNA2T00062460001	1.853725134	0.020923327
GSBRNA2T00062709001	1.853166208	7.40E-05
GSBRNA2T00008683001	1.853035	0.001602894
GSBRNA2T00081362001	1.85300545	0.015657736
GSBRNA2T00142462001	1.852969313	0.032586012
GSBRNA2T00043455001	1.852728265	0.000152447
GSBRNA2T00132725001	1.851898721	0.007026796
GSBRNA2T00141899001	1.851173479	0.004352598
GSBRNA2T00117522001	1.850283051	0.032233409
GSBRNA2T00096214001	1.84999192	0.000119136
GSBRNA2T00085446001	1.849794944	0.000126683
GSBRNA2T00088328001	1.8494294	0.018133858
GSBRNA2T00101451001	1.848072234	0.012141973
GSBRNA2T00018439001	1.847909246	0.013268294
GSBRNA2T00014077001	1.847049344	0.043535284
GSBRNA2T00156030001	1.845203861	0.045223164
GSBRNA2T00122925001	1.843568156	0.001895085
GSBRNA2T00046042001	1.843351194	0.003468147
GSBRNA2T00099981001	1.842997524	1.67E-05
GSBRNA2T00126784001	1.842802431	0.039083544
GSBRNA2T00156804001	1.841748379	0.002135792
GSBRNA2T00041411001	1.841169137	0.014013257
GSBRNA2T00030322001	1.840341287	0.048591213
GSBRNA2T00140798001	1.840264554	0.002709173
GSBRNA2T00068489001	1.837740652	0.026071836
GSBRNA2T00045074001	1.837483522	0.043471693
GSBRNA2T00120587001	1.837186529	0.029354487
GSBRNA2T00077358001	1.836097422	0.011845134
GSBRNA2T00046810001	1.834494997	0.000165215
GSBRNA2T00141732001	1.833972663	0.001515049
GSBRNA2T00074064001	1.831965344	0.040360248
GSBRNA2T00038681001	1.831219747	0.010743332
GSBRNA2T00130783001	1.831048332	0.03361018
GSBRNA2T00035533001	1.830801841	2.81E-05
GSBRNA2T00116946001	1.829704447	0.013087185
GSBRNA2T00021230001	1.829274961	0.032435823
GSBRNA2T00060341001	1.828313487	0.001418471
GSBRNA2T00064730001	1.82808186	0.033467574
GSBRNA2T00123590001	1.82661549	0.010052423
GSBRNA2T00102172001	1.826470864	0.018694737
GSBRNA2T00038767001	1.823825077	0.001320221
GSBRNA2T00070514001	1.822944816	0.003803307
GSBRNA2T00138277001	1.821772266	0.013288479
GSBRNA2T00071995001	1.821738665	0.000415609
GSBRNA2T00148478001	1.821482807	0.005029648
GSBRNA2T00073071001	1.820351493	0.041829195
GSBRNA2T00152731001	1.819089083	0.000152447
GSBRNA2T00086539001	1.815946749	0.015929284
GSBRNA2T00122836001	1.815342527	9.12E-06
GSBRNA2T00047462001	1.814708159	0.023608428
GSBRNA2T00024988001	1.813836625	0.006263419
GSBRNA2T00111872001	1.813127049	0.016372667
GSBRNA2T00121290001	1.811946739	0.00028575
GSBRNA2T00071930001	1.811636914	0.004690495
GSBRNA2T00037314001	1.811604894	0.000392964
GSBRNA2T00105926001	1.810721655	0.001085388
GSBRNA2T00049014001	1.810447788	0.019743187
GSBRNA2T00095380001	1.810426581	0.001728788
GSBRNA2T00122131001	1.809106883	0.016029633
GSBRNA2T00142601001	1.80897132	0.029559914
GSBRNA2T00132736001	1.807664794	0.044961869
GSBRNA2T00105146001	1.807130634	0.000100301
GSBRNA2T00073202001	1.806006868	0.047112221
GSBRNA2T00121866001	1.805751014	0.052267418
GSBRNA2T00012422001	1.805571263	0.000259583
GSBRNA2T00079198001	1.80445222	0.000317094
GSBRNA2T00068658001	1.802893152	0.000771054
GSBRNA2T00046408001	1.802258083	0.028019129
GSBRNA2T00153673001	1.80181392	0.041762522
GSBRNA2T00010620001	1.799369653	0.03359512
GSBRNA2T00133243001	1.799216855	0.052250453
GSBRNA2T00084107001	1.798732201	0.000126223
GSBRNA2T00121422001	1.79683365	0.011856825
GSBRNA2T00145490001	1.79626586	7.12E-05
GSBRNA2T00156224001	1.794986778	9.17E-05
GSBRNA2T00103208001	1.793330892	6.63E-05
GSBRNA2T00126684001	1.793206293	0.008995536
GSBRNA2T00132655001	1.792771392	0.033651161
GSBRNA2T00101934001	1.789900491	8.62E-05
GSBRNA2T00135967001	1.788974262	7.66E-05
GSBRNA2T00134543001	1.787814358	0.003294475
GSBRNA2T00047880001	1.786394461	0.053960768
GSBRNA2T00091884001	1.784967015	0.000112141
GSBRNA2T00093585001	1.784546515	0.018602493
GSBRNA2T00102656001	1.782994197	0.035289337
GSBRNA2T00149289001	1.782876639	0.003904205
GSBRNA2T00132528001	1.781879421	7.23E-07
GSBRNA2T00045644001	1.780853339	0.026402595
GSBRNA2T00070112001	1.779673543	0.001136134
GSBRNA2T00117324001	1.778704632	0.005745943
GSBRNA2T00100535001	1.777808354	0.001594551
GSBRNA2T00104182001	1.776946416	0.024815668
GSBRNA2T00124674001	1.776654676	3.54E-05
GSBRNA2T00111616001	1.776529375	0.009658491
GSBRNA2T00013065001	1.776464864	0.000778905
GSBRNA2T00103472001	1.775555245	0.011757862
GSBRNA2T00128861001	1.775510296	0.024960868
GSBRNA2T00033377001	1.774900317	0.004907383
GSBRNA2T00140329001	1.774511453	0.015657736
GSBRNA2T00126926001	1.773840133	0.010599805
GSBRNA2T00013534001	1.772783136	0.024225165
GSBRNA2T00063072001	1.772623129	0.003245341
GSBRNA2T00014116001	1.77220988	0.007726598
GSBRNA2T00114054001	1.771927595	0.000279884
GSBRNA2T00008520001	1.77182609	0.001537506
GSBRNA2T00120290001	1.77048407	0.001686316
GSBRNA2T00066304001	1.769601379	0.022346804
GSBRNA2T00050306001	1.768565834	0.027703742
GSBRNA2T00143689001	1.76814327	0.011286931
GSBRNA2T00096151001	1.766277841	0.029855669
GSBRNA2T00082458001	1.764682073	2.98E-05
GSBRNA2T00085355001	1.763192943	0.002501516
GSBRNA2T00156913001	1.762053685	0.038078494
GSBRNA2T00073139001	1.761533372	0.033423691
GSBRNA2T00025361001	1.759903012	0.020345731
GSBRNA2T00078991001	1.757586587	0.010837274
GSBRNA2T00141794001	1.756961269	0.002091988
GSBRNA2T00121254001	1.75690262	0.017535092
GSBRNA2T00059280001	1.755919887	0.051226814
GSBRNA2T00068944001	1.755550452	0.000245549
GSBRNA2T00002614001	1.755162977	0.016265803
GSBRNA2T00038871001	1.754797316	0.034844967
GSBRNA2T00015017001	1.754558713	0.013307317
GSBRNA2T00120524001	1.754129235	0.02697032
GSBRNA2T00151422001	1.753745108	0.019905347
GSBRNA2T00145420001	1.753080025	0.015165047
GSBRNA2T00046043001	1.752509965	0.013028745
GSBRNA2T00014786001	1.752207839	0.004476473
GSBRNA2T00081175001	1.751722781	2.78E-05
GSBRNA2T00136155001	1.749865514	0.021085029
GSBRNA2T00083491001	1.748846064	0.004283807
GSBRNA2T00104131001	1.747308154	0.000259583
GSBRNA2T00014923001	1.744876174	0.001001827
GSBRNA2T00024823001	1.741490164	0.046762344
GSBRNA2T00022610001	1.739758485	0.031641309
GSBRNA2T00148464001	1.739747855	0.034111076
GSBRNA2T00129695001	1.73968622	0.02526141
GSBRNA2T00004621001	1.739179183	0.004417789
GSBRNA2T00050557001	1.73846663	0.010504863
GSBRNA2T00070910001	1.738423123	0.004806353
GSBRNA2T00133025001	1.737935166	4.76E-05
GSBRNA2T00028391001	1.73644134	0.014044022
GSBRNA2T00043151001	1.736342431	0.030735483
GSBRNA2T00003833001	1.736027425	0.042165194
GSBRNA2T00072970001	1.73381765	0.046450395
GSBRNA2T00056374001	1.732335848	0.003403125
GSBRNA2T00133095001	1.731837871	1.00E-05
GSBRNA2T00124850001	1.730520744	0.003562414
GSBRNA2T00115928001	1.730086501	0.019248615
GSBRNA2T00146126001	1.729721909	0.009343806
GSBRNA2T00074408001	1.729202161	0.039473274
GSBRNA2T00047205001	1.729164036	0.002032561
GSBRNA2T00121503001	1.728294767	0.004339284
GSBRNA2T00105286001	1.727809079	0.00015431
GSBRNA2T00099391001	1.727559544	0.002183478
GSBRNA2T00126621001	1.725720078	0.004635949
GSBRNA2T00149909001	1.72317999	0.000611006
GSBRNA2T00025382001	1.721522725	0.004641702
GSBRNA2T00139074001	1.72081292	0.043434064
GSBRNA2T00157830001	1.72047077	0.007062172
GSBRNA2T00043538001	1.719063252	0.01121671
GSBRNA2T00072389001	1.717264081	0.000659908
GSBRNA2T00098859001	1.716106381	0.002584229
GSBRNA2T00137719001	1.715867246	0.000750865
GSBRNA2T00031597001	1.715697358	1.68E-05
GSBRNA2T00014785001	1.715541782	0.011171575
GSBRNA2T00012438001	1.715512886	0.002334752
GSBRNA2T00117596001	1.715233588	0.007599436
GSBRNA2T00064722001	1.715073926	0.003002483
GSBRNA2T00056314001	1.714661021	0.029488591
GSBRNA2T00094195001	1.714087943	0.002955374
GSBRNA2T00140781001	1.713857536	0.039663196
GSBRNA2T00069619001	1.713843925	0.017058407
GSBRNA2T00124660001	1.713178932	0.022419547
GSBRNA2T00100537001	1.712922234	0.043490017
GSBRNA2T00020466001	1.71276288	0.026101775
GSBRNA2T00074132001	1.712181037	0.038314637
GSBRNA2T00065072001	1.711103464	0.004514542
GSBRNA2T00047118001	1.710379206	0.013705812
GSBRNA2T00148776001	1.710004894	0.00110748
GSBRNA2T00047568001	1.709601383	0.003294475
GSBRNA2T00033048001	1.709595452	0.02546175
GSBRNA2T00116529001	1.709530126	0.003595416
GSBRNA2T00054243001	1.709399725	0.0379508
GSBRNA2T00092086001	1.708968829	0.00205508
GSBRNA2T00078572001	1.708737469	0.000874403
GSBRNA2T00044503001	1.708540462	0.014404699
GSBRNA2T00078663001	1.707734461	0.026715247
GSBRNA2T00085496001	1.707462166	2.72E-05
GSBRNA2T00063067001	1.707318513	0.004666211
GSBRNA2T00063703001	1.707097218	0.048304942
GSBRNA2T00065919001	1.705205134	0.044544876
GSBRNA2T00004961001	1.704478921	0.000654941
GSBRNA2T00060738001	1.703017798	0.026893185
GSBRNA2T00125180001	1.701981186	0.01014137
GSBRNA2T00138996001	1.701467597	0.001624981
GSBRNA2T00078034001	1.701308468	0.052547438
GSBRNA2T00016729001	1.700888015	0.00607307
GSBRNA2T00050485001	1.700847419	0.036125574
GSBRNA2T00066805001	1.700784756	0.004107465
GSBRNA2T00057201001	1.700038164	0.009449569
GSBRNA2T00037249001	1.699980601	0.002036412
GSBRNA2T00126929001	1.699404082	0.039203579
GSBRNA2T00049083001	1.698881135	0.003927739
GSBRNA2T00144802001	1.697490133	2.41E-06
GSBRNA2T00121565001	1.697141674	0.041935621
GSBRNA2T00071608001	1.696956599	0.018397691
GSBRNA2T00055152001	1.696057087	0.003387444
GSBRNA2T00082520001	1.695830912	0.004447528
GSBRNA2T00054278001	1.695514643	0.005598786
GSBRNA2T00146644001	1.694694347	0.018437012
GSBRNA2T00066261001	1.693576318	0.003883486
GSBRNA2T00157120001	1.69199918	0.047637133
GSBRNA2T00141055001	1.691714791	0.016366573
GSBRNA2T00144595001	1.690878802	0.007787005
GSBRNA2T00019390001	1.690685309	0.028073548
GSBRNA2T00091282001	1.69042535	0.001479571
GSBRNA2T00032792001	1.689615034	0.049379211
GSBRNA2T00124886001	1.687786632	0.001728788
GSBRNA2T00120214001	1.687354367	0.018464542
GSBRNA2T00129452001	1.687322679	0.000148324
GSBRNA2T00138016001	1.687243622	0.052280031
GSBRNA2T00069560001	1.687025546	0.000203473
GSBRNA2T00037741001	1.686082287	0.042031595
GSBRNA2T00034925001	1.685566925	0.002891919
GSBRNA2T00080940001	1.684713288	0.027953392
GSBRNA2T00131123001	1.684218222	0.016538027
GSBRNA2T00003270001	1.6839832	0.019764979
GSBRNA2T00051531001	1.683415139	0.031833153
GSBRNA2T00022858001	1.682978243	0.005126092
GSBRNA2T00074588001	1.682881077	4.33E-05
GSBRNA2T00087079001	1.682819856	0.015802358
GSBRNA2T00070364001	1.682392186	7.90E-05
GSBRNA2T00042667001	1.681989634	0.017056156
GSBRNA2T00135715001	1.681296852	0.038332479
GSBRNA2T00138817001	1.680006418	0.047081257
GSBRNA2T00041412001	1.679064205	0.001435838
GSBRNA2T00094909001	1.678717909	0.003506205
GSBRNA2T00048684001	1.678695715	0.037577479
GSBRNA2T00042500001	1.677807704	9.29E-05
GSBRNA2T00101170001	1.677377061	0.034411728
GSBRNA2T00005047001	1.676242166	0.048466422
GSBRNA2T00106395001	1.674119634	0.016296131
GSBRNA2T00021049001	1.673988945	0.000816846
GSBRNA2T00112672001	1.673909738	4.83E-06
GSBRNA2T00104909001	1.673242429	0.002109662
GSBRNA2T00098072001	1.671159262	0.042055353
GSBRNA2T00086433001	1.670680362	0.017932926
GSBRNA2T00123532001	1.669979072	0.003389824
GSBRNA2T00017415001	1.669350035	0.038686522
GSBRNA2T00046020001	1.668483361	5.85E-05
GSBRNA2T00033883001	1.6677929	8.19E-08
GSBRNA2T00117039001	1.667316169	0.022933887
GSBRNA2T00017807001	1.665620354	0.052492221
GSBRNA2T00068028001	1.664034817	0.005185674
GSBRNA2T00150759001	1.663864169	0.002403449
GSBRNA2T00072441001	1.662843708	0.007187193
GSBRNA2T00078959001	1.662767529	0.026011824
GSBRNA2T00023846001	1.662014709	0.050920021
GSBRNA2T00018536001	1.661958425	0.014308443
GSBRNA2T00085278001	1.661076737	0.009720787
GSBRNA2T00136303001	1.660406625	0.000230685
GSBRNA2T00080172001	1.660405445	0.044163087
GSBRNA2T00131028001	1.659832947	0.023912484
GSBRNA2T00042666001	1.659165093	0.007874211
GSBRNA2T00132261001	1.658646056	0.000285328
GSBRNA2T00044505001	1.657461798	0.012359777
GSBRNA2T00156517001	1.657354642	0.031004814
GSBRNA2T00144486001	1.656465722	0.000431466
GSBRNA2T00100788001	1.656261592	0.023795641
GSBRNA2T00018801001	1.655746769	0.027299975
GSBRNA2T00012144001	1.655638297	0.01726922
GSBRNA2T00156586001	1.655560451	0.03306646
GSBRNA2T00003273001	1.655487149	0.000194382
GSBRNA2T00084456001	1.655075715	0.042704225
GSBRNA2T00009021001	1.652467178	1.16E-05
GSBRNA2T00093711001	1.651848833	0.001111665
GSBRNA2T00019544001	1.651820558	0.03964224
GSBRNA2T00071293001	1.650726117	0.046167685
GSBRNA2T00032067001	1.650152567	9.25E-05
GSBRNA2T00107744001	1.649054768	0.004283604
GSBRNA2T00007701001	1.648458483	0.002091988
GSBRNA2T00124760001	1.647382449	0.029440639
GSBRNA2T00140869001	1.644801941	0.004151046
GSBRNA2T00078252001	1.644364569	0.024859728
GSBRNA2T00080140001	1.643960703	0.002094393
GSBRNA2T00035901001	1.643859628	5.70E-07
GSBRNA2T00046708001	1.642482835	0.000667984
GSBRNA2T00099940001	1.64213421	0.024640815
GSBRNA2T00073186001	1.641776721	0.011393637
GSBRNA2T00115919001	1.641044759	0.023880197
GSBRNA2T00068647001	1.640679601	0.018437012
GSBRNA2T00134686001	1.639300059	0.001602894
GSBRNA2T00119153001	1.638631693	0.01687614
GSBRNA2T00121536001	1.638601552	0.011528512
GSBRNA2T00082337001	1.638540742	0.006164009
GSBRNA2T00066558001	1.638491465	0.000113526
GSBRNA2T00060415001	1.637746321	0.001293087
GSBRNA2T00155223001	1.637234124	0.049487951
GSBRNA2T00021094001	1.635159881	0.016842138
GSBRNA2T00152610001	1.634994802	0.025041122
GSBRNA2T00136862001	1.634683574	0.019777164
GSBRNA2T00110924001	1.634117114	0.010144045
GSBRNA2T00140456001	1.633879862	0.010564358
GSBRNA2T00133757001	1.633829387	0.002235462
GSBRNA2T00132668001	1.633653918	0.001771544
GSBRNA2T00064848001	1.633546745	0.009892785
GSBRNA2T00025070001	1.633423917	0.013022552
GSBRNA2T00092074001	1.632742827	0.006357196
GSBRNA2T00142393001	1.632331274	0.040544447
GSBRNA2T00013774001	1.631681548	0.003280611
GSBRNA2T00148751001	1.629357025	0.05387651
GSBRNA2T00132624001	1.629083304	0.007508544
GSBRNA2T00082899001	1.628573524	0.040663971
GSBRNA2T00079492001	1.627989908	0.011716144
GSBRNA2T00059057001	1.627120156	0.054979264
GSBRNA2T00016476001	1.626190341	0.014572165
GSBRNA2T00081173001	1.625946521	0.003307019
GSBRNA2T00049947001	1.625300538	0.012489112
GSBRNA2T00039581001	1.623756835	0.020382292
GSBRNA2T00027060001	1.622857707	0.002741077
GSBRNA2T00018253001	1.62265903	0.000164086
GSBRNA2T00009169001	1.622624666	0.00132454
GSBRNA2T00089602001	1.622309886	0.037690755
GSBRNA2T00112088001	1.621897956	0.018464542
GSBRNA2T00047540001	1.620380518	0.007330348
GSBRNA2T00157947001	1.619860361	0.026343044
GSBRNA2T00136131001	1.619709607	0.036607054
GSBRNA2T00121537001	1.619341988	0.02791227
GSBRNA2T00023332001	1.619086175	5.50E-07
GSBRNA2T00073270001	1.61785135	0.001804095
GSBRNA2T00000782001	1.617210185	0.000324544
GSBRNA2T00013273001	1.61397833	0.007184971
GSBRNA2T00156615001	1.612855864	0.011155275
GSBRNA2T00035617001	1.612597716	0.002812579
GSBRNA2T00150635001	1.611821716	0.017438434
GSBRNA2T00131693001	1.610896405	0.000903306
GSBRNA2T00071749001	1.609943115	0.007104793
GSBRNA2T00114768001	1.608424126	0.040504716
GSBRNA2T00108427001	1.607241594	0.011546133
GSBRNA2T00068268001	1.606423398	0.032233409
GSBRNA2T00092105001	1.605853893	0.02593574
GSBRNA2T00043157001	1.605576443	0.022134836
GSBRNA2T00006575001	1.604818953	0.007713923
GSBRNA2T00037502001	1.60354599	0.003936983
GSBRNA2T00155964001	1.603300202	0.012520442
GSBRNA2T00101469001	1.602560041	4.35E-05
GSBRNA2T00018013001	1.599764638	0.000274572
GSBRNA2T00051508001	1.599451275	0.016340097
GSBRNA2T00113796001	1.599090938	0.006417484
GSBRNA2T00141460001	1.598892562	0.000393337
GSBRNA2T00040781001	1.598349106	0.007229501
GSBRNA2T00128554001	1.59773362	0.045541846
GSBRNA2T00138850001	1.596872186	0.013826345
GSBRNA2T00029471001	1.596378865	0.007504686
GSBRNA2T00134569001	1.596281097	0.000929367
GSBRNA2T00023018001	1.596219965	0.009315778
GSBRNA2T00086658001	1.595456064	0.03125404
GSBRNA2T00121413001	1.59544426	0.012473644
GSBRNA2T00131093001	1.59523204	0.00057551
GSBRNA2T00135942001	1.595024234	0.033103891
GSBRNA2T00136749001	1.594382056	0.020791532
GSBRNA2T00076266001	1.593850411	0.005929556
GSBRNA2T00078089001	1.593631795	0.002131984
GSBRNA2T00026173001	1.592680841	0.008730241
GSBRNA2T00141561001	1.592650768	0.030058233
GSBRNA2T00119262001	1.591098636	6.30E-06
GSBRNA2T00038184001	1.590598716	0.001850475
GSBRNA2T00108349001	1.589912665	0.002183478
GSBRNA2T00011659001	1.589766817	0.010988927
GSBRNA2T00153727001	1.587891205	0.000201756
GSBRNA2T00115245001	1.586819891	0.007036856
GSBRNA2T00129904001	1.586719453	0.013480619
GSBRNA2T00133177001	1.586521292	0.042055353
GSBRNA2T00109779001	1.586328202	2.92E-05
GSBRNA2T00093587001	1.585978002	0.016929989
GSBRNA2T00055628001	1.585914246	0.008723797
GSBRNA2T00155376001	1.585680155	0.033942926
GSBRNA2T00042245001	1.584633097	0.001760096
GSBRNA2T00151023001	1.584571424	0.024785748
GSBRNA2T00033978001	1.583894178	0.014044022
GSBRNA2T00019771001	1.58372941	0.008725135
GSBRNA2T00147408001	1.582143512	0.043490017
GSBRNA2T00049292001	1.581774863	0.004085524
GSBRNA2T00130348001	1.581582346	0.014044022
GSBRNA2T00091274001	1.581501711	0.043763535
GSBRNA2T00044170001	1.580806171	0.012151072
GSBRNA2T00142964001	1.580306763	0.034306372
GSBRNA2T00102967001	1.579758651	0.000724847
GSBRNA2T00036222001	1.579033907	0.006414373
GSBRNA2T00022545001	1.57856605	0.048520022
GSBRNA2T00106694001	1.578542202	0.000418984
GSBRNA2T00114503001	1.578370268	0.054403369
GSBRNA2T00063985001	1.578139498	0.000279985
GSBRNA2T00150946001	1.576624747	0.002276007
GSBRNA2T00116869001	1.575953681	0.006480224
GSBRNA2T00061008001	1.575625777	1.29E-05
GSBRNA2T00049133001	1.57555646	0.026120083
GSBRNA2T00052829001	1.574510918	0.018127284
GSBRNA2T00086197001	1.574494513	0.000899233
GSBRNA2T00080645001	1.572952037	0.042249332
GSBRNA2T00045443001	1.572608534	0.007438677
GSBRNA2T00131505001	1.571388638	0.006790721
GSBRNA2T00065750001	1.570329869	0.023501056
GSBRNA2T00032767001	1.569911267	0.016571686
GSBRNA2T00095018001	1.569590017	0.044437703
GSBRNA2T00156589001	1.566765752	0.019905347
GSBRNA2T00026575001	1.566145198	0.029735688
GSBRNA2T00154252001	1.565291712	0.027474031
GSBRNA2T00133034001	1.564693354	1.79E-06
GSBRNA2T00079027001	1.564480847	0.021091841
GSBRNA2T00029360001	1.564247637	2.03E-05
GSBRNA2T00024762001	1.563428882	0.020587035
GSBRNA2T00110671001	1.563002827	0.001015782
GSBRNA2T00120371001	1.562983232	0.009030661
GSBRNA2T00056412001	1.562565556	0.002690502
GSBRNA2T00054007001	1.562487306	0.021425703
GSBRNA2T00061390001	1.561817813	0.026893185
GSBRNA2T00024537001	1.561319933	0.019905347
GSBRNA2T00021957001	1.561003465	0.021059974
GSBRNA2T00004432001	1.560538068	0.028302426
GSBRNA2T00138965001	1.560126857	0.020172232
GSBRNA2T00114379001	1.559977394	0.002478616
GSBRNA2T00112537001	1.559534102	0.023268741
GSBRNA2T00120507001	1.559289584	0.011862937
GSBRNA2T00021675001	1.556642531	0.000629086
GSBRNA2T00059960001	1.556640256	0.006752232
GSBRNA2T00131394001	1.556248557	0.000352091
GSBRNA2T00057566001	1.556130893	0.003105348
GSBRNA2T00098074001	1.55505069	9.82E-05
GSBRNA2T00142481001	1.553498913	0.018148854
GSBRNA2T00155254001	1.551384623	0.014661617
GSBRNA2T00098986001	1.551194964	0.015666563
GSBRNA2T00136789001	1.551183877	0.029547443
GSBRNA2T00035595001	1.549651908	0.014285204
GSBRNA2T00059333001	1.54932288	0.034318318
GSBRNA2T00130696001	1.549266457	0.000762279
GSBRNA2T00018305001	1.548486383	0.037572073
GSBRNA2T00150324001	1.547547725	0.041977599
GSBRNA2T00059082001	1.546477095	0.015401126
GSBRNA2T00119279001	1.546410177	0.000511308
GSBRNA2T00155806001	1.545982412	4.48E-05
GSBRNA2T00038138001	1.545520248	0.009840449
GSBRNA2T00140204001	1.543542699	0.001408406
GSBRNA2T00150452001	1.541723666	0.000285328
GSBRNA2T00106217001	1.541266587	0.014997905
GSBRNA2T00013601001	1.541072246	0.015213361
GSBRNA2T00136232001	1.540867297	0.007099896
GSBRNA2T00144211001	1.540791268	0.004836601
GSBRNA2T00121504001	1.540613761	0.009315778
GSBRNA2T00024634001	1.540481739	0.002585299
GSBRNA2T00011464001	1.539681848	0.011856825
GSBRNA2T00129828001	1.539489993	0.0038752
GSBRNA2T00055541001	1.538658678	0.018012584
GSBRNA2T00157762001	1.538450988	0.048715943
GSBRNA2T00154805001	1.537617013	0.000547031
GSBRNA2T00123331001	1.537123304	0.02945781
GSBRNA2T00085702001	1.536849528	0.001602894
GSBRNA2T00144481001	1.536605081	0.027169988
GSBRNA2T00101779001	1.535509097	0.006187727
GSBRNA2T00131419001	1.534491348	0.006733289
GSBRNA2T00143403001	1.533800864	0.000767155
GSBRNA2T00135566001	1.53238293	4.03E-06
GSBRNA2T00137200001	1.532130422	0.020580333
GSBRNA2T00002624001	1.531699103	0.045429219
GSBRNA2T00056435001	1.531026343	0.008721993
GSBRNA2T00147809001	1.529537738	0.029464652
GSBRNA2T00141844001	1.527708816	0.003422826
GSBRNA2T00135486001	1.527428858	0.022128477
GSBRNA2T00020572001	1.527023752	0.005772073
GSBRNA2T00126320001	1.526958696	0.003927739
GSBRNA2T00099917001	1.526589295	0.011845134
GSBRNA2T00044972001	1.526090692	0.032789595
GSBRNA2T00001383001	1.524936435	0.016866466
GSBRNA2T00056288001	1.524655806	0.000149225
GSBRNA2T00074776001	1.523537459	0.003585342
GSBRNA2T00139004001	1.521910988	0.000881317
GSBRNA2T00030467001	1.521369395	0.008580571
GSBRNA2T00068325001	1.521190646	0.030810185
GSBRNA2T00070067001	1.520834894	0.035027491
GSBRNA2T00065264001	1.519228128	0.014043998
GSBRNA2T00150712001	1.518337158	0.035934807
GSBRNA2T00002219001	1.518051808	0.009679338
GSBRNA2T00065402001	1.516246691	0.025584024
