Gene ID	log2FoldChange	padj
GSBRNA2T00054441001	1.234992682	0.020567944
GSBRNA2T00107732001	1.234565823	0.015648598
GSBRNA2T00103407001	1.233367622	0.004137762
GSBRNA2T00127978001	1.233152208	0.033439317
GSBRNA2T00147447001	1.233081636	0.005149439
GSBRNA2T00121310001	1.23296387	0.00809205
GSBRNA2T00098796001	1.232879689	0.016626259
GSBRNA2T00076128001	1.231568911	0.001240175
GSBRNA2T00070196001	1.231045601	0.021872355
GSBRNA2T00129931001	1.23076198	0.038550157
GSBRNA2T00012840001	1.230600414	0.040350037
GSBRNA2T00098585001	1.230470267	0.001265252
GSBRNA2T00021158001	1.230139041	0.036089735
GSBRNA2T00001465001	1.2282461	0.001941268
GSBRNA2T00091200001	1.228153348	0.00574495
GSBRNA2T00118167001	1.22755569	0.011624843
GSBRNA2T00104982001	1.227526732	0.012975125
GSBRNA2T00158212001	1.227498813	0.018397553
GSBRNA2T00129427001	1.227473522	0.000257588
GSBRNA2T00115990001	1.227358109	0.012658658
GSBRNA2T00004463001	1.227307857	0.000690711
GSBRNA2T00147904001	1.226826823	0.005384614
GSBRNA2T00093601001	1.22533231	0.036690544
GSBRNA2T00075747001	1.224967043	0.004224302
GSBRNA2T00156210001	1.223384236	0.054174859
GSBRNA2T00134839001	1.221867513	0.002206577
GSBRNA2T00132795001	1.221514082	0.004874141
GSBRNA2T00046223001	1.220846378	0.005066017
GSBRNA2T00111123001	1.220556868	0.003089732
GSBRNA2T00002705001	1.219623682	0.047910728
GSBRNA2T00109681001	1.219221113	0.00106312
GSBRNA2T00011280001	1.217468709	0.004590199
GSBRNA2T00023184001	1.21701272	0.025815747
GSBRNA2T00156917001	1.216120786	0.025581365
GSBRNA2T00056037001	1.216068621	0.004412177
GSBRNA2T00019417001	1.215328309	0.005047792
GSBRNA2T00015175001	1.21527203	0.036884827
GSBRNA2T00077275001	1.21503736	0.038671953
GSBRNA2T00087831001	1.214778382	0.003076935
GSBRNA2T00068574001	1.214545683	0.008398551
GSBRNA2T00015763001	1.213980332	0.001037593
GSBRNA2T00053564001	1.213906453	0.002179723
GSBRNA2T00154191001	1.213343343	0.00035815
GSBRNA2T00123505001	1.21331094	0.012246883
GSBRNA2T00077733001	1.212371537	0.002306674
GSBRNA2T00121308001	1.211989599	0.020240353
GSBRNA2T00061946001	1.211046229	0.026935225
GSBRNA2T00050162001	1.21088945	0.028478009
GSBRNA2T00146112001	1.210790072	0.022159211
GSBRNA2T00044958001	1.21069806	0.001446466
GSBRNA2T00155023001	1.209433859	0.020659317
GSBRNA2T00073456001	1.209127467	0.00561489
GSBRNA2T00107636001	1.209046378	0.014251709
GSBRNA2T00079197001	1.208884106	0.053889975
GSBRNA2T00156495001	1.208621133	0.027855059
GSBRNA2T00037125001	1.208491398	0.022150073
GSBRNA2T00020426001	1.208443095	0.019803035
GSBRNA2T00022038001	1.208396241	0.001630559
GSBRNA2T00014124001	1.208280437	0.000732292
GSBRNA2T00024977001	1.207282986	0.006613415
GSBRNA2T00019922001	1.207176059	0.021516556
GSBRNA2T00072399001	1.206876042	0.040504748
GSBRNA2T00129907001	1.206751445	0.037708442
GSBRNA2T00014288001	1.206539207	0.002556618
GSBRNA2T00112533001	1.205912562	0.013976089
GSBRNA2T00064158001	1.205626336	0.053446421
GSBRNA2T00127334001	1.205621603	0.047753286
GSBRNA2T00120960001	1.204654445	0.024679968
GSBRNA2T00147539001	1.204402027	0.04455336
GSBRNA2T00129928001	1.203546875	0.023306926
GSBRNA2T00010319001	1.202584718	0.005562496
GSBRNA2T00103449001	1.20221286	0.01323752
GSBRNA2T00015236001	1.201867918	0.025032312
GSBRNA2T00093499001	1.201746058	0.005054799
GSBRNA2T00073150001	1.201401293	0.051098232
GSBRNA2T00136891001	1.201224151	0.009527122
GSBRNA2T00085036001	1.200297562	0.03740209
GSBRNA2T00104955001	1.200252082	0.001663062
GSBRNA2T00131203001	1.200162611	0.036078317
GSBRNA2T00030712001	1.200093119	0.00821793
GSBRNA2T00107209001	1.198968688	0.004078294
GSBRNA2T00127737001	1.198896049	0.012275945
GSBRNA2T00096331001	1.198145427	0.004978798
GSBRNA2T00001235001	1.19758488	0.050097378
GSBRNA2T00145201001	1.197511185	0.019281076
GSBRNA2T00073250001	1.197278061	0.014164115
GSBRNA2T00081540001	1.19680299	0.015812469
GSBRNA2T00107152001	1.196375825	0.018536615
GSBRNA2T00154386001	1.196209629	0.001993123
GSBRNA2T00053308001	1.19581661	0.004618375
GSBRNA2T00031474001	1.195573059	0.002372127
GSBRNA2T00125183001	1.195454184	0.009838854
GSBRNA2T00107198001	1.195248418	0.048257407
GSBRNA2T00147999001	1.195216663	0.007819006
GSBRNA2T00091669001	1.194751602	0.020608555
GSBRNA2T00080925001	1.194365482	0.045232545
GSBRNA2T00067625001	1.194115613	0.02172766
GSBRNA2T00096568001	1.193412963	0.035611654
GSBRNA2T00012737001	1.193403884	0.042250836
GSBRNA2T00113945001	1.192672504	0.010182841
GSBRNA2T00100097001	1.192610655	0.03919899
GSBRNA2T00124306001	1.191867222	0.04054675
GSBRNA2T00073919001	1.191861742	0.008058763
GSBRNA2T00019945001	1.191337161	0.021743392
GSBRNA2T00100340001	1.191205311	0.018381227
GSBRNA2T00021453001	1.190968015	0.015690141
GSBRNA2T00040341001	1.190847997	0.011642125
GSBRNA2T00057577001	1.19028872	0.000593854
GSBRNA2T00111040001	1.18965006	0.010785162
GSBRNA2T00112156001	1.189485197	0.008921714
GSBRNA2T00044902001	1.188871608	0.044031579
GSBRNA2T00076581001	1.18771569	0.037993502
GSBRNA2T00063990001	1.187044735	0.052660577
GSBRNA2T00118235001	1.186913946	0.020647054
GSBRNA2T00153704001	1.186741208	0.010703568
GSBRNA2T00032087001	1.184883491	0.008286116
GSBRNA2T00105247001	1.184864616	0.029778931
GSBRNA2T00108772001	1.184052681	0.028267854
GSBRNA2T00001566001	1.183864518	0.005008759
GSBRNA2T00145614001	1.183721773	0.003517235
GSBRNA2T00090909001	1.183236506	0.028446854
GSBRNA2T00032407001	1.18272665	0.03114908
GSBRNA2T00023319001	1.181601985	0.014772649
GSBRNA2T00007867001	1.181521842	0.048819649
GSBRNA2T00005244001	1.181385711	0.001552011
GSBRNA2T00002217001	1.180295645	0.019420326
GSBRNA2T00102455001	1.18017068	0.016934867
GSBRNA2T00055905001	1.179900611	0.012671502
GSBRNA2T00025977001	1.177437415	0.033375427
GSBRNA2T00111099001	1.177338586	0.026140289
GSBRNA2T00123474001	1.177298685	0.0369964
GSBRNA2T00142983001	1.176682713	0.044006742
GSBRNA2T00071581001	1.176574136	0.035640205
GSBRNA2T00033477001	1.176329033	0.053446421
GSBRNA2T00000054001	1.17616268	0.017104438
GSBRNA2T00134559001	1.175969851	0.007619315
GSBRNA2T00049379001	1.175422585	0.047184318
GSBRNA2T00056411001	1.174926889	0.048248544
GSBRNA2T00060779001	1.173985276	0.010529402
GSBRNA2T00135965001	1.173934601	0.000197197
GSBRNA2T00028229001	1.173875723	0.011771622
GSBRNA2T00102946001	1.173077395	0.034700844
GSBRNA2T00068179001	1.172795083	0.047847404
GSBRNA2T00116855001	1.172379324	0.018468331
GSBRNA2T00037967001	1.1720576	0.010451082
GSBRNA2T00069039001	1.171836039	0.00843407
GSBRNA2T00070440001	1.171514866	0.053471041
GSBRNA2T00075340001	1.171204656	0.000704699
GSBRNA2T00081086001	1.170978654	0.004145155
GSBRNA2T00148880001	1.170329062	0.037993502
GSBRNA2T00019691001	1.170255118	0.016290356
GSBRNA2T00136243001	1.169961008	0.008398759
GSBRNA2T00100545001	1.169617016	0.014499178
GSBRNA2T00135769001	1.169351394	0.052736227
GSBRNA2T00127018001	1.169325816	0.001197786
GSBRNA2T00030354001	1.169263255	0.000810834
GSBRNA2T00136508001	1.168979023	0.030923683
GSBRNA2T00031473001	1.168460518	0.037784989
GSBRNA2T00086973001	1.167726356	0.015491875
GSBRNA2T00122526001	1.167300601	0.005479725
GSBRNA2T00154446001	1.166761301	0.005680319
GSBRNA2T00012824001	1.166501741	0.044274426
GSBRNA2T00049610001	1.166482552	0.001568385
GSBRNA2T00056771001	1.165603828	0.02632699
GSBRNA2T00112404001	1.165575119	0.032609879
GSBRNA2T00011275001	1.165197266	0.014401708
GSBRNA2T00056127001	1.165070859	0.001473541
GSBRNA2T00153862001	1.164838988	0.000112765
GSBRNA2T00140758001	1.164569748	0.033608779
GSBRNA2T00113731001	1.164527858	0.008310917
GSBRNA2T00109292001	1.164171291	0.008851188
GSBRNA2T00012848001	1.162664991	0.026162955
GSBRNA2T00111026001	1.16235488	0.016563555
GSBRNA2T00005710001	1.162107489	0.018791728
GSBRNA2T00028974001	1.161878997	0.021321342
GSBRNA2T00004106001	1.161605515	0.009041172
GSBRNA2T00103630001	1.161571735	0.006452872
GSBRNA2T00119347001	1.161538803	0.004930022
GSBRNA2T00004886001	1.161261063	0.037678075
GSBRNA2T00024259001	1.161025083	0.017045471
GSBRNA2T00104044001	1.160963181	0.000606542
GSBRNA2T00080988001	1.160804559	0.033419054
GSBRNA2T00118375001	1.160573599	0.011041504
GSBRNA2T00138867001	1.160155221	0.001122786
GSBRNA2T00151172001	1.159752065	0.011897512
GSBRNA2T00148882001	1.159523743	0.051701197
GSBRNA2T00000765001	1.159208528	0.054525464
GSBRNA2T00153643001	1.15908476	0.006948535
GSBRNA2T00059509001	1.158860069	0.020139988
GSBRNA2T00088793001	1.158474784	0.004930297
GSBRNA2T00027067001	1.157760595	0.019784206
GSBRNA2T00057828001	1.157660391	0.008220348
GSBRNA2T00001924001	1.157487536	0.016121117
GSBRNA2T00038907001	1.15596322	0.004586113
GSBRNA2T00085545001	1.155961553	0.052614374
GSBRNA2T00076414001	1.155605407	0.006350226
GSBRNA2T00095401001	1.154987501	0.046883893
GSBRNA2T00074367001	1.15487594	0.006152004
GSBRNA2T00068230001	1.154502179	0.022690336
GSBRNA2T00060341001	1.154208475	0.036556212
GSBRNA2T00044268001	1.1541997	0.025072153
GSBRNA2T00154422001	1.153767616	0.015146304
GSBRNA2T00011142001	1.153707905	0.020782563
GSBRNA2T00151162001	1.152168588	0.02352582
GSBRNA2T00047139001	1.151072863	0.019832822
GSBRNA2T00053271001	1.150957468	0.006049888
GSBRNA2T00019446001	1.150955731	0.001690563
GSBRNA2T00028978001	1.150950651	0.040619855
GSBRNA2T00083655001	1.150377839	0.026229412
GSBRNA2T00151083001	1.148707527	0.039706164
GSBRNA2T00069239001	1.148177263	0.017202589
GSBRNA2T00157029001	1.147597979	0.010894239
GSBRNA2T00094542001	1.146490751	0.013306973
GSBRNA2T00102266001	1.145883371	0.008800281
GSBRNA2T00121230001	1.145857153	0.013191712
GSBRNA2T00096652001	1.145640603	0.030664233
GSBRNA2T00126479001	1.144684597	0.043547665
GSBRNA2T00074088001	1.144509178	0.026613367
GSBRNA2T00089757001	1.143486739	0.007516742
GSBRNA2T00140331001	1.142482778	0.006158691
GSBRNA2T00023459001	1.142287715	0.034877123
GSBRNA2T00029842001	1.140380204	0.05097701
GSBRNA2T00078241001	1.14035442	0.010202617
GSBRNA2T00011534001	1.138726029	0.047331902
GSBRNA2T00144490001	1.138539783	0.026540698
GSBRNA2T00012422001	1.137609642	0.025317951
GSBRNA2T00131464001	1.137392723	0.004670894
GSBRNA2T00136140001	1.136043134	0.004212998
GSBRNA2T00049274001	1.135884884	0.002436275
GSBRNA2T00122252001	1.135471292	0.034247831
GSBRNA2T00014646001	1.13538698	0.015365167
GSBRNA2T00017472001	1.134876551	0.04280097
GSBRNA2T00086109001	1.134531721	0.052786091
GSBRNA2T00045067001	1.134531219	0.049995093
GSBRNA2T00152006001	1.132531897	0.043126997
GSBRNA2T00038603001	1.132386302	0.045785049
GSBRNA2T00003203001	1.132298158	0.009074968
GSBRNA2T00069706001	1.131059442	0.018098445
GSBRNA2T00085963001	1.131039276	0.022335477
GSBRNA2T00051640001	1.130937865	0.025555537
GSBRNA2T00047514001	1.130901762	0.007052488
GSBRNA2T00016647001	1.13080025	0.005209288
GSBRNA2T00009106001	1.130497477	0.022863145
GSBRNA2T00119848001	1.130258266	0.029884964
GSBRNA2T00051489001	1.129887276	0.001416737
GSBRNA2T00000267001	1.12964781	0.035985346
GSBRNA2T00014340001	1.129470443	0.040342025
GSBRNA2T00120121001	1.129427964	0.018328043
GSBRNA2T00102770001	1.129047912	0.009622257
GSBRNA2T00084608001	1.127514478	0.006678011
GSBRNA2T00098301001	1.127340414	0.024510759
GSBRNA2T00116198001	1.12690773	0.002687729
GSBRNA2T00056047001	1.126815893	0.047057504
GSBRNA2T00135008001	1.125189037	0.049935672
GSBRNA2T00087307001	1.124969579	0.007471283
GSBRNA2T00030459001	1.124605915	0.012980702
GSBRNA2T00068178001	1.124604093	0.003301074
GSBRNA2T00020926001	1.124101044	0.017975106
GSBRNA2T00133626001	1.123109898	0.014194036
GSBRNA2T00087758001	1.122390048	0.052817327
GSBRNA2T00044136001	1.122320731	0.013283877
GSBRNA2T00121430001	1.122114859	0.000971274
GSBRNA2T00132330001	1.122046133	0.01709919
GSBRNA2T00035750001	1.121855453	0.005500132
GSBRNA2T00102837001	1.120992646	0.018191472
GSBRNA2T00117126001	1.120815477	0.019650853
GSBRNA2T00150961001	1.120480263	0.002700248
GSBRNA2T00033530001	1.120225411	0.001223378
GSBRNA2T00026934001	1.11789007	0.03198793
GSBRNA2T00109184001	1.117424618	0.028155236
GSBRNA2T00026158001	1.116824511	0.002069401
GSBRNA2T00000321001	1.115854959	0.013959933
GSBRNA2T00149135001	1.114937358	0.031479717
GSBRNA2T00037072001	1.114258212	0.046823777
GSBRNA2T00021703001	1.113949047	0.035438961
GSBRNA2T00123532001	1.113697867	0.034563743
GSBRNA2T00054773001	1.111579364	0.02352582
GSBRNA2T00130415001	1.11071834	0.040237024
GSBRNA2T00049988001	1.110523111	0.007750976
GSBRNA2T00115902001	1.109744951	0.042907414
GSBRNA2T00018260001	1.109392991	0.015110636
GSBRNA2T00021574001	1.109287179	0.020713196
GSBRNA2T00127454001	1.10869558	0.028481468
GSBRNA2T00131606001	1.108176854	0.008578158
GSBRNA2T00001888001	1.108077741	0.050092951
GSBRNA2T00129733001	1.10782075	0.051268071
GSBRNA2T00024841001	1.107665876	0.028110591
GSBRNA2T00100787001	1.107565242	0.020221916
GSBRNA2T00099271001	1.107080197	0.008943274
GSBRNA2T00057917001	1.106327592	0.018524841
GSBRNA2T00091889001	1.10626406	0.05149107
GSBRNA2T00154460001	1.106174664	0.002099457
GSBRNA2T00115706001	1.106004755	0.024920437
GSBRNA2T00064674001	1.105982611	0.054271994
GSBRNA2T00069628001	1.105757105	0.006470239
GSBRNA2T00103258001	1.104851625	0.014206737
GSBRNA2T00120527001	1.104628839	0.029108471
GSBRNA2T00106200001	1.10411222	0.010906946
GSBRNA2T00123522001	1.103831179	0.006291563
GSBRNA2T00006400001	1.10228326	0.020774473
GSBRNA2T00078864001	1.101820917	0.001782619
GSBRNA2T00054638001	1.101247974	0.009146576
GSBRNA2T00104018001	1.101090456	0.042617471
GSBRNA2T00000574001	1.100161883	0.043777622
GSBRNA2T00105346001	1.099858451	0.003385873
GSBRNA2T00148909001	1.099425195	0.03482485
GSBRNA2T00080792001	1.099218925	0.003307331
GSBRNA2T00100968001	1.098695982	0.051559968
GSBRNA2T00016784001	1.098463572	0.033439317
GSBRNA2T00018043001	1.098313283	0.01942331
GSBRNA2T00015366001	1.097808158	0.011644551
GSBRNA2T00061768001	1.09769543	0.010020789
GSBRNA2T00001848001	1.097376231	0.050864677
GSBRNA2T00141674001	1.096358486	0.005209288
GSBRNA2T00035749001	1.096355349	0.050874974
GSBRNA2T00019869001	1.096278407	0.035016343
GSBRNA2T00035014001	1.096161918	0.030266039
GSBRNA2T00097529001	1.096011482	0.010434072
GSBRNA2T00119480001	1.0952576	0.008667133
GSBRNA2T00063338001	1.095165083	0.029132235
GSBRNA2T00096006001	1.094773112	0.031219682
GSBRNA2T00051560001	1.094529023	0.019024331
GSBRNA2T00152660001	1.093903551	0.011863319
GSBRNA2T00095374001	1.09357881	0.01343303
GSBRNA2T00024572001	1.093277869	0.005936744
GSBRNA2T00153817001	1.092879563	0.028446854
GSBRNA2T00027024001	1.092778428	0.009811277
GSBRNA2T00016056001	1.092509915	0.002105319
GSBRNA2T00115859001	1.091566403	0.053471041
GSBRNA2T00072864001	1.091506993	0.003167693
GSBRNA2T00087081001	1.091220014	0.02694384
GSBRNA2T00035211001	1.090782361	0.028922159
GSBRNA2T00102502001	1.090677013	0.00706471
GSBRNA2T00119217001	1.09037508	0.03045054
GSBRNA2T00143654001	1.090277483	0.009785068
GSBRNA2T00146641001	1.088136496	0.004333346
GSBRNA2T00104803001	1.087777276	0.023663523
GSBRNA2T00081603001	1.086988962	0.046100876
GSBRNA2T00089404001	1.086939109	0.004439669
GSBRNA2T00063931001	1.086765976	0.031244861
GSBRNA2T00065704001	1.08652706	0.033561201
GSBRNA2T00052011001	1.086099704	0.01829343
GSBRNA2T00123043001	1.085503136	0.004709932
GSBRNA2T00100705001	1.085258751	0.021146035
GSBRNA2T00024773001	1.084709861	0.017701764
GSBRNA2T00088660001	1.084612818	0.021675892
GSBRNA2T00148237001	1.083508406	0.032642849
GSBRNA2T00097674001	1.083352889	0.006827032
GSBRNA2T00021995001	1.0831943	0.022023704
GSBRNA2T00116536001	1.082698764	0.017331256
GSBRNA2T00038872001	1.081632246	0.043014203
GSBRNA2T00006757001	1.081317234	0.019922998
GSBRNA2T00139243001	1.080713782	0.0154203
GSBRNA2T00126836001	1.079110269	0.010544947
GSBRNA2T00000768001	1.079029446	0.022216216
GSBRNA2T00142141001	1.077400257	0.046278112
GSBRNA2T00154312001	1.077390952	0.010694733
GSBRNA2T00081072001	1.076263886	0.009791692
GSBRNA2T00098544001	1.075942729	0.006693466
GSBRNA2T00018701001	1.075888648	0.009362073
GSBRNA2T00035616001	1.075119313	0.027970063
GSBRNA2T00121065001	1.074946972	0.020691362
GSBRNA2T00094178001	1.074855381	0.004979034
GSBRNA2T00011701001	1.07420235	0.022438395
GSBRNA2T00060691001	1.073193254	0.03045054
GSBRNA2T00065287001	1.073020664	0.007695605
GSBRNA2T00133403001	1.071933663	0.013826949
GSBRNA2T00069200001	1.071538128	0.010045784
GSBRNA2T00136409001	1.070954426	0.039470223
GSBRNA2T00081937001	1.070772218	0.039654006
GSBRNA2T00106417001	1.070508455	0.003959732
GSBRNA2T00113458001	1.070390885	0.03974473
GSBRNA2T00037119001	1.070181764	0.050889636
GSBRNA2T00089803001	1.070144694	0.024583559
GSBRNA2T00039940001	1.070067149	0.02472788
GSBRNA2T00031755001	1.069503326	0.02403415
GSBRNA2T00153267001	1.068461211	0.013946289
GSBRNA2T00103599001	1.068289202	0.013769507
GSBRNA2T00076402001	1.068248506	0.012421578
GSBRNA2T00095471001	1.068013504	0.021690393
GSBRNA2T00152834001	1.067768833	0.030296233
GSBRNA2T00035729001	1.067049934	0.035709778
GSBRNA2T00096959001	1.066912062	0.024033597
GSBRNA2T00086936001	1.06616059	0.034738544
GSBRNA2T00104738001	1.065854128	0.000783537
GSBRNA2T00095544001	1.065465081	0.051824847
GSBRNA2T00065940001	1.065239543	0.045786269
GSBRNA2T00075885001	1.064350229	0.031493535
GSBRNA2T00021237001	1.063727105	0.005671841
GSBRNA2T00087187001	1.063375678	0.049347559
GSBRNA2T00105296001	1.062942164	0.028073506
GSBRNA2T00047618001	1.062621513	0.050209599
GSBRNA2T00046522001	1.062273214	0.030002968
GSBRNA2T00015319001	1.061188819	0.000773077
GSBRNA2T00122110001	1.060755783	0.038671953
GSBRNA2T00009684001	1.060704741	0.018809616
GSBRNA2T00107291001	1.060189366	0.002956949
GSBRNA2T00013685001	1.059595017	0.04652589
GSBRNA2T00137698001	1.059525868	0.00917276
GSBRNA2T00033856001	1.059281368	0.009792268
GSBRNA2T00058242001	1.059193816	0.040159244
GSBRNA2T00061401001	1.059005724	0.005740522
GSBRNA2T00038909001	1.058774434	0.0080868
GSBRNA2T00019337001	1.058203172	0.029299355
GSBRNA2T00102714001	1.057234344	0.04916117
GSBRNA2T00075360001	1.056450041	0.000695043
GSBRNA2T00045000001	1.055678617	0.025656829
GSBRNA2T00014015001	1.055595802	0.001141929
GSBRNA2T00051075001	1.055594127	0.049761708
GSBRNA2T00133199001	1.054863194	0.014610479
GSBRNA2T00031506001	1.054312968	0.024732802
GSBRNA2T00047743001	1.053915453	0.037109679
GSBRNA2T00002184001	1.053127784	0.050791894
GSBRNA2T00105112001	1.052672882	0.003984285
GSBRNA2T00036695001	1.051940972	0.026809907
GSBRNA2T00048982001	1.051198514	0.023559485
GSBRNA2T00099914001	1.050954586	0.034849818
GSBRNA2T00051660001	1.05037439	0.040589647
GSBRNA2T00141946001	1.049123926	0.045891023
GSBRNA2T00119586001	1.048885033	0.009285858
GSBRNA2T00127593001	1.048622159	0.02403415
GSBRNA2T00045633001	1.048097879	0.012929255
GSBRNA2T00037726001	1.047377472	0.045757281
GSBRNA2T00150375001	1.047148797	0.021751716
GSBRNA2T00074042001	1.047115172	0.007239256
GSBRNA2T00138183001	1.04621705	0.015812469
GSBRNA2T00016054001	1.0459485	0.01585447
GSBRNA2T00120124001	1.045410263	0.003644859
GSBRNA2T00067940001	1.044574363	0.021146035
GSBRNA2T00041146001	1.044173233	0.008792077
GSBRNA2T00095389001	1.043839989	0.016986574
GSBRNA2T00128261001	1.043808626	0.028152249
GSBRNA2T00008816001	1.043568695	0.001184246
GSBRNA2T00083261001	1.04320481	0.008263491
GSBRNA2T00145797001	1.043141204	0.001116638
GSBRNA2T00079964001	1.042966027	0.040159244
GSBRNA2T00042828001	1.04295709	0.027164607
GSBRNA2T00024030001	1.042923346	0.042536793
GSBRNA2T00109246001	1.041645324	0.029329713
GSBRNA2T00130737001	1.041238457	0.002875485
GSBRNA2T00051988001	1.040608049	0.023312861
GSBRNA2T00011139001	1.040110735	0.029449056
GSBRNA2T00024045001	1.039852945	0.041647532
GSBRNA2T00050979001	1.0395345	0.048746156
GSBRNA2T00153858001	1.038935679	0.018469495
GSBRNA2T00090974001	1.038904063	0.019820223
GSBRNA2T00121174001	1.038790273	0.006544073
GSBRNA2T00000097001	1.038553879	0.016332388
GSBRNA2T00001193001	1.037596085	0.049052972
GSBRNA2T00145066001	1.037029161	0.014213313
GSBRNA2T00123618001	1.035863655	0.020567944
GSBRNA2T00099159001	1.035669694	0.018810785
GSBRNA2T00120147001	1.034073403	0.024179853
GSBRNA2T00026942001	1.034001892	0.027517356
GSBRNA2T00099666001	1.033738513	0.041608954
GSBRNA2T00020608001	1.033527669	0.040539603
GSBRNA2T00095241001	1.033500353	0.042863781
GSBRNA2T00093046001	1.033474488	0.049761708
GSBRNA2T00121760001	1.032622433	0.03791811
GSBRNA2T00038964001	1.030875802	0.040576774
GSBRNA2T00063232001	1.030795272	0.048924308
GSBRNA2T00134259001	1.030715095	0.002610262
GSBRNA2T00036872001	1.030657277	0.044827707
GSBRNA2T00135003001	1.02918396	0.009957428
GSBRNA2T00131842001	1.02905989	0.029548712
GSBRNA2T00124416001	1.029015885	0.014789836
GSBRNA2T00054405001	1.026986081	0.022930158
GSBRNA2T00134684001	1.026786432	0.015059179
GSBRNA2T00101597001	1.025792897	0.027730059
GSBRNA2T00086764001	1.025445675	0.018385018
GSBRNA2T00111826001	1.025288247	0.046059882
GSBRNA2T00076771001	1.025115241	0.013420008
GSBRNA2T00077361001	1.023962933	0.020199546
GSBRNA2T00152921001	1.023846162	0.041607513
GSBRNA2T00033995001	1.023687395	0.017910508
GSBRNA2T00015760001	1.023466232	0.023227788
GSBRNA2T00059511001	1.023140762	0.00939615
GSBRNA2T00088936001	1.022212554	0.005584798
GSBRNA2T00049322001	1.021896734	0.008394381
GSBRNA2T00024487001	1.021627679	0.045015204
GSBRNA2T00071015001	1.021620169	0.045337076
GSBRNA2T00123548001	1.02105464	0.036477751
GSBRNA2T00094677001	1.021020287	0.034002429
GSBRNA2T00015769001	1.021000113	0.003716061
GSBRNA2T00109160001	1.019207311	0.011644551
GSBRNA2T00113432001	1.019011554	0.018397617
GSBRNA2T00131513001	1.018418171	0.045015204
GSBRNA2T00154496001	1.018246419	0.041534358
GSBRNA2T00056438001	1.015892478	0.013144087
GSBRNA2T00050562001	1.015685235	0.051593048
GSBRNA2T00101514001	1.015425565	0.044296177
GSBRNA2T00018218001	1.014569631	0.02695608
GSBRNA2T00113667001	1.014387863	0.053207234
GSBRNA2T00099619001	1.013678929	0.03900505
GSBRNA2T00107648001	1.013525415	0.026500245
GSBRNA2T00007808001	1.01350098	0.045156083
GSBRNA2T00129923001	1.012259289	0.00916375
GSBRNA2T00085496001	1.012064038	0.011840907
GSBRNA2T00105650001	1.011702717	0.00883645
GSBRNA2T00045255001	1.01065415	0.017218646
GSBRNA2T00134182001	1.010571514	0.031853994
GSBRNA2T00031018001	1.01052908	0.040543704
GSBRNA2T00030524001	1.009630057	0.007223712
GSBRNA2T00017935001	1.008762929	0.018240713
GSBRNA2T00061060001	1.008402799	0.036757373
GSBRNA2T00038001001	1.007529982	0.044914977
GSBRNA2T00105217001	1.006179582	0.03701538
GSBRNA2T00137756001	1.005899151	0.007039155
GSBRNA2T00138793001	1.004503333	0.030575702
GSBRNA2T00000130001	1.0038572	0.003530374
GSBRNA2T00123435001	1.003752244	0.018482975
GSBRNA2T00139700001	1.003578113	0.009785068
GSBRNA2T00131978001	1.003104882	0.024732802
GSBRNA2T00102976001	1.002407386	0.007862907
GSBRNA2T00140368001	1.00231239	0.02034309
GSBRNA2T00043261001	1.001602266	0.027587862
GSBRNA2T00102485001	1.000490969	0.025599259
GSBRNA2T00080676001	1.000302415	0.041534358
GSBRNA2T00157851001	1.000198461	0.012526386
GSBRNA2T00119467001	1.000170353	0.017224573
GSBRNA2T00053678001	1.000026704	0.054508794
GSBRNA2T00041422001	0.998239109	0.019432308
GSBRNA2T00007679001	0.997688554	0.027826798
GSBRNA2T00067244001	0.996491785	0.033304019
GSBRNA2T00033626001	0.995220023	0.016824759
GSBRNA2T00014148001	0.994748279	0.04405551
GSBRNA2T00038197001	0.994388173	0.028331685
GSBRNA2T00114681001	0.994028885	0.018735468
GSBRNA2T00046655001	0.993628771	0.049922249
GSBRNA2T00143366001	0.992961109	0.01658073
GSBRNA2T00020040001	0.992816737	0.024152028
GSBRNA2T00008253001	0.992496767	0.036945125
GSBRNA2T00028991001	0.99099227	0.049543236
GSBRNA2T00059562001	0.990784836	0.017106149
GSBRNA2T00118690001	0.990759212	0.048600717
GSBRNA2T00118955001	0.990743178	0.027606779
GSBRNA2T00137797001	0.990426873	0.001692867
GSBRNA2T00096600001	0.990183523	0.018958661
GSBRNA2T00043438001	0.989963704	0.027827685
GSBRNA2T00124905001	0.989446734	0.022389262
GSBRNA2T00004772001	0.989298248	0.042762795
GSBRNA2T00057335001	0.989061872	0.022266332
GSBRNA2T00126668001	0.986980636	0.052827384
GSBRNA2T00081919001	0.986906997	0.036301847
GSBRNA2T00125003001	0.986803375	0.008524319
GSBRNA2T00015180001	0.986476608	0.002020576
GSBRNA2T00051683001	0.986194188	0.051736435
GSBRNA2T00078009001	0.986074841	0.02257292
GSBRNA2T00055067001	0.985842103	0.030170831
GSBRNA2T00034359001	0.985353644	0.048476743
GSBRNA2T00099217001	0.984085721	0.017298158
GSBRNA2T00145941001	0.982838301	0.016283929
GSBRNA2T00156409001	0.982057838	0.040237024
GSBRNA2T00069238001	0.981659066	0.040911098
GSBRNA2T00141638001	0.981513639	0.045315942
GSBRNA2T00124500001	0.981505398	0.007430891
GSBRNA2T00087646001	0.979082145	0.019770644
GSBRNA2T00075132001	0.978958311	0.045678373
GSBRNA2T00002747001	0.978778447	0.012467224
