Gene ID	log2FoldChange	padj
GSBRNA2T00082174001	3.334839807	1.55E-09
GSBRNA2T00018414001	3.322481065	1.10E-06
GSBRNA2T00096592001	3.321674327	3.13E-05
GSBRNA2T00154474001	3.32157245	7.56E-06
GSBRNA2T00034526001	3.320866176	0.043203356
GSBRNA2T00049102001	3.320046131	0.011182
GSBRNA2T00102004001	3.315036289	0.032504711
GSBRNA2T00037909001	3.314360199	0.002061559
GSBRNA2T00052216001	3.304372519	1.64E-09
GSBRNA2T00134877001	3.302881365	0.042476115
GSBRNA2T00101865001	3.287814729	0.000128504
GSBRNA2T00070957001	3.287136215	0.021857652
GSBRNA2T00091082001	3.286960594	0.018022567
GSBRNA2T00066706001	3.28080749	1.66E-13
GSBRNA2T00024588001	3.27866961	0.007852571
GSBRNA2T00015127001	3.278224461	0.025947563
GSBRNA2T00015601001	3.276459657	0.046474649
GSBRNA2T00060738001	3.276322396	4.28E-13
GSBRNA2T00131077001	3.276087174	4.41E-11
GSBRNA2T00135699001	3.268028865	0.001094181
GSBRNA2T00122743001	3.267061865	0.022938864
GSBRNA2T00082004001	3.265027053	0.010240887
GSBRNA2T00151219001	3.259555789	0.000162339
GSBRNA2T00113830001	3.258003536	0.033731652
GSBRNA2T00090988001	3.255234957	0.00827785
GSBRNA2T00150652001	3.251378913	6.93E-06
GSBRNA2T00101944001	3.247901674	0.000130707
GSBRNA2T00099709001	3.246855735	5.42E-14
GSBRNA2T00094674001	3.242760477	0.048532512
GSBRNA2T00058670001	3.241322283	0.000617785
GSBRNA2T00054421001	3.239209564	5.41E-05
GSBRNA2T00078031001	3.236511204	0.024362458
GSBRNA2T00106731001	3.225938837	6.61E-08
GSBRNA2T00030467001	3.221142383	6.80E-06
GSBRNA2T00085355001	3.218846672	5.96E-07
GSBRNA2T00023631001	3.217768592	0.006830237
GSBRNA2T00092335001	3.217766238	0.007471918
GSBRNA2T00120614001	3.216462322	4.63E-18
GSBRNA2T00153605001	3.214422135	0.017010561
GSBRNA2T00136047001	3.207911824	0.001068357
GSBRNA2T00149391001	3.204612406	2.02E-07
GSBRNA2T00085436001	3.202574846	1.61E-19
GSBRNA2T00045325001	3.200071432	0.000593943
GSBRNA2T00109634001	3.200026428	5.60E-09
GSBRNA2T00007125001	3.19925107	0.000442889
GSBRNA2T00142820001	3.199195029	2.29E-12
GSBRNA2T00106108001	3.198011127	6.02E-16
GSBRNA2T00137723001	3.1974257	0.004226876
GSBRNA2T00119629001	3.197230656	0.017459997
GSBRNA2T00037906001	3.195856935	0.050979938
GSBRNA2T00095399001	3.191765029	0.000326496
GSBRNA2T00007063001	3.190816339	0.04143911
GSBRNA2T00017809001	3.189601545	2.75E-06
GSBRNA2T00105016001	3.184262889	1.27E-05
GSBRNA2T00010329001	3.183292914	9.58E-08
GSBRNA2T00100953001	3.182030033	1.26E-07
GSBRNA2T00146588001	3.17706231	7.78E-07
GSBRNA2T00043262001	3.174861156	1.70E-09
GSBRNA2T00119768001	3.174262184	0.005739029
GSBRNA2T00114948001	3.172038385	7.64E-12
GSBRNA2T00062568001	3.170928417	2.11E-09
GSBRNA2T00079566001	3.170725632	0.005216349
GSBRNA2T00146407001	3.169895002	5.42E-14
GSBRNA2T00144482001	3.167680463	0.033731652
GSBRNA2T00093585001	3.160957523	0.000113037
GSBRNA2T00013694001	3.158039834	4.26E-09
GSBRNA2T00123404001	3.157992445	2.23E-13
GSBRNA2T00078192001	3.157128279	0.000164255
GSBRNA2T00123857001	3.157037318	0.044667399
GSBRNA2T00047520001	3.149723224	0.008482824
GSBRNA2T00053716001	3.149458717	1.03E-08
GSBRNA2T00125210001	3.14924916	0.032598819
GSBRNA2T00111174001	3.147941935	0.049911652
GSBRNA2T00096636001	3.14122495	4.41E-11
GSBRNA2T00080663001	3.13963071	0.004083481
GSBRNA2T00065507001	3.137336799	0.000233313
GSBRNA2T00112297001	3.131753779	1.49E-08
GSBRNA2T00059839001	3.125341299	4.91E-10
GSBRNA2T00149741001	3.122115412	0.000151223
GSBRNA2T00126730001	3.121738134	0.047318213
GSBRNA2T00070338001	3.120339222	0.000151781
GSBRNA2T00157553001	3.113798995	0.001917818
GSBRNA2T00010144001	3.113471158	6.92E-06
GSBRNA2T00039476001	3.111632542	0.001699515
GSBRNA2T00105139001	3.103133813	2.03E-07
GSBRNA2T00132725001	3.102063219	0.000348184
GSBRNA2T00008699001	3.100921892	9.31E-12
GSBRNA2T00065643001	3.097978983	0.001979581
GSBRNA2T00102035001	3.094247098	0.001622652
GSBRNA2T00033077001	3.089279027	0.01315651
GSBRNA2T00009537001	3.085417528	6.01E-07
GSBRNA2T00009520001	3.083281083	2.25E-07
GSBRNA2T00059503001	3.082376918	0.008705532
GSBRNA2T00000817001	3.082362178	0.000599543
GSBRNA2T00101684001	3.080932939	0.010124068
GSBRNA2T00008163001	3.077505614	0.000181561
GSBRNA2T00037179001	3.076053162	0.042346191
GSBRNA2T00044673001	3.073741249	0.001189583
GSBRNA2T00138924001	3.06514411	0.00481039
GSBRNA2T00018439001	3.063901161	4.20E-11
GSBRNA2T00101008001	3.063408919	7.82E-06
GSBRNA2T00090903001	3.057506453	6.26E-05
GSBRNA2T00122836001	3.05724175	1.54E-11
GSBRNA2T00001515001	3.055048884	0.011717545
GSBRNA2T00011096001	3.05408552	0.000369307
GSBRNA2T00017807001	3.049781799	9.75E-05
GSBRNA2T00005883001	3.048536674	0.004775445
GSBRNA2T00063201001	3.044444432	1.07E-07
GSBRNA2T00002904001	3.032374906	0.000336837
GSBRNA2T00054199001	3.032218373	0.002642301
GSBRNA2T00034514001	3.031718579	7.97E-05
GSBRNA2T00123246001	3.031706863	9.21E-09
GSBRNA2T00100180001	3.030552385	1.19E-07
GSBRNA2T00126622001	3.030099739	5.28E-06
GSBRNA2T00103604001	3.029887681	0.000157256
GSBRNA2T00005376001	3.028594876	0.011817982
GSBRNA2T00078572001	3.02778942	6.68E-08
GSBRNA2T00105529001	3.02707149	0.014324097
GSBRNA2T00151857001	3.027003707	0.000334839
GSBRNA2T00145185001	3.025054455	0.001782261
GSBRNA2T00087819001	3.024358744	2.97E-09
GSBRNA2T00000806001	3.018159323	0.001177278
GSBRNA2T00055854001	3.009800567	0.045082943
GSBRNA2T00120524001	3.009704606	0.000431234
GSBRNA2T00015967001	3.008909544	0.000714523
GSBRNA2T00052500001	3.00807733	0.00149107
GSBRNA2T00018723001	3.007504877	0.04459428
GSBRNA2T00117125001	3.007320631	0.00098067
GSBRNA2T00110549001	3.007249237	3.46E-06
GSBRNA2T00100537001	3.005695736	0.028502626
GSBRNA2T00045167001	3.004136118	0.017228219
GSBRNA2T00126621001	3.003936179	4.02E-12
GSBRNA2T00043622001	3.003105584	6.02E-08
GSBRNA2T00090811001	3.001286356	0.002953
GSBRNA2T00049100001	3.00126503	0.000587588
GSBRNA2T00141082001	2.99942583	0.000163683
GSBRNA2T00019544001	2.99259409	1.46E-07
GSBRNA2T00004621001	2.992579729	1.18E-12
GSBRNA2T00111802001	2.992419564	0.028485712
GSBRNA2T00063042001	2.990280116	0.000134099
GSBRNA2T00000314001	2.988762406	0.008044356
GSBRNA2T00030392001	2.98055115	0.049644133
GSBRNA2T00082250001	2.978854836	1.03E-11
GSBRNA2T00063249001	2.975106817	0.018385673
GSBRNA2T00101259001	2.973857593	0.022536659
GSBRNA2T00048788001	2.973323425	0.031279194
GSBRNA2T00151346001	2.967497462	8.63E-05
GSBRNA2T00024641001	2.96710972	0.001650773
GSBRNA2T00151295001	2.965172129	0.000109132
GSBRNA2T00086806001	2.963773932	2.37E-10
GSBRNA2T00082209001	2.959813057	8.53E-05
GSBRNA2T00106733001	2.956423813	0.015294679
GSBRNA2T00052436001	2.956418377	0.0270089
GSBRNA2T00058096001	2.953004398	0.00056622
GSBRNA2T00090153001	2.951649396	2.23E-07
GSBRNA2T00087396001	2.946426566	0.004464371
GSBRNA2T00104236001	2.943101747	1.67E-11
GSBRNA2T00093449001	2.942538041	1.12E-08
GSBRNA2T00041907001	2.941002277	0.051335618
GSBRNA2T00004633001	2.939904063	6.87E-05
GSBRNA2T00130679001	2.934021137	0.000696042
GSBRNA2T00153624001	2.933985171	0.017989222
GSBRNA2T00004774001	2.933035155	1.18E-13
GSBRNA2T00076656001	2.932951328	0.000411184
GSBRNA2T00133656001	2.929919307	2.58E-06
GSBRNA2T00013453001	2.929588727	0.003838072
GSBRNA2T00025382001	2.929360377	3.96E-05
GSBRNA2T00000822001	2.928988711	0.031387907
GSBRNA2T00100688001	2.928444762	0.013114585
GSBRNA2T00114120001	2.928008596	2.04E-14
GSBRNA2T00102722001	2.926240045	0.007902773
GSBRNA2T00107344001	2.920757242	8.67E-06
GSBRNA2T00091259001	2.919649557	0.002382954
GSBRNA2T00151456001	2.919201842	1.20E-05
GSBRNA2T00149628001	2.917365047	0.002084424
GSBRNA2T00107437001	2.914630061	3.75E-11
GSBRNA2T00031453001	2.912537372	9.79E-05
GSBRNA2T00105842001	2.912071573	0.014216484
GSBRNA2T00057367001	2.912060166	1.59E-09
GSBRNA2T00138557001	2.909992141	2.62E-08
GSBRNA2T00077002001	2.909923653	8.60E-09
GSBRNA2T00042820001	2.909322761	0.005232152
GSBRNA2T00078004001	2.90737786	4.11E-06
GSBRNA2T00094830001	2.90608308	0.000985818
GSBRNA2T00109635001	2.903330815	0.002045741
GSBRNA2T00012995001	2.900564958	0.004366624
GSBRNA2T00019327001	2.896882982	2.12E-06
GSBRNA2T00031445001	2.896418332	4.74E-07
GSBRNA2T00062029001	2.891518414	0.020250837
GSBRNA2T00048860001	2.891304665	0.000184309
GSBRNA2T00003568001	2.888866177	0.017098261
GSBRNA2T00022494001	2.883045411	0.034444665
GSBRNA2T00073402001	2.882373765	0.017078127
GSBRNA2T00144442001	2.872611473	1.48E-09
GSBRNA2T00031770001	2.870841069	1.19E-09
GSBRNA2T00108882001	2.865904126	0.030368599
GSBRNA2T00003978001	2.863338243	0.0006466
GSBRNA2T00108349001	2.860904068	3.12E-06
GSBRNA2T00011469001	2.854002164	0.000151223
GSBRNA2T00132651001	2.842334858	0.042461254
GSBRNA2T00041109001	2.841590093	4.34E-12
GSBRNA2T00006468001	2.839799595	0.002766284
GSBRNA2T00073426001	2.83954608	0.004604856
GSBRNA2T00029905001	2.837280341	0.002534443
GSBRNA2T00137675001	2.835591965	0.03774008
GSBRNA2T00127842001	2.83414699	0.002682211
GSBRNA2T00102447001	2.832976321	0.002423651
GSBRNA2T00071050001	2.830605744	0.004024467
GSBRNA2T00091168001	2.825603159	0.000494551
GSBRNA2T00147828001	2.823696921	4.34E-06
GSBRNA2T00004496001	2.821821626	0.000171541
GSBRNA2T00095822001	2.819512793	3.13E-08
GSBRNA2T00008553001	2.81889027	0.003168494
GSBRNA2T00002254001	2.817485149	6.86E-06
GSBRNA2T00132254001	2.817482516	6.02E-05
GSBRNA2T00047156001	2.814767935	0.000399761
GSBRNA2T00114627001	2.814048164	8.85E-05
GSBRNA2T00099669001	2.812474148	0.000250969
GSBRNA2T00082251001	2.805531311	0.048522392
GSBRNA2T00060620001	2.803948662	0.000985818
GSBRNA2T00152260001	2.801345658	0.000158856
GSBRNA2T00136640001	2.798782838	0.029087101
GSBRNA2T00155362001	2.793532401	1.46E-06
GSBRNA2T00003593001	2.787505038	7.33E-05
GSBRNA2T00055421001	2.777192891	8.19E-15
GSBRNA2T00055196001	2.771648965	0.001796615
GSBRNA2T00032414001	2.771519964	2.11E-07
GSBRNA2T00049538001	2.77132297	0.001548867
GSBRNA2T00112147001	2.769651783	0.000268748
GSBRNA2T00148744001	2.769165327	1.18E-08
GSBRNA2T00136178001	2.765686875	0.000267823
GSBRNA2T00129450001	2.755427789	0.028557283
GSBRNA2T00137396001	2.753502101	9.82E-05
GSBRNA2T00055682001	2.752783368	0.012982117
GSBRNA2T00111182001	2.750037968	7.54E-06
GSBRNA2T00154020001	2.749848161	0.014297424
GSBRNA2T00082257001	2.744678694	0.011003342
GSBRNA2T00041351001	2.744502256	0.026139857
GSBRNA2T00150537001	2.744172671	0.002653192
GSBRNA2T00053919001	2.740749495	0.032419614
GSBRNA2T00087183001	2.73978282	0.000534714
GSBRNA2T00039051001	2.738350621	1.87E-05
GSBRNA2T00016916001	2.738222249	0.021642035
GSBRNA2T00126729001	2.738015696	0.018780887
GSBRNA2T00036181001	2.737133087	0.003826116
GSBRNA2T00157764001	2.736858808	3.81E-05
GSBRNA2T00048124001	2.736033294	2.00E-08
GSBRNA2T00095865001	2.735910426	0.000734539
GSBRNA2T00111287001	2.735268865	1.36E-13
GSBRNA2T00110179001	2.732698738	0.006155629
GSBRNA2T00133533001	2.730062528	0.000137742
GSBRNA2T00144400001	2.72767077	0.011767495
GSBRNA2T00046810001	2.721076379	0.045291733
GSBRNA2T00068489001	2.71964482	0.000857683
GSBRNA2T00004432001	2.719585071	7.18E-11
GSBRNA2T00119527001	2.719449471	0.002045741
GSBRNA2T00079231001	2.718101224	0.005219371
GSBRNA2T00091163001	2.71749303	0.009909322
GSBRNA2T00081173001	2.716266086	1.68E-05
GSBRNA2T00116188001	2.714738602	1.97E-05
GSBRNA2T00077156001	2.7132055	0.032504711
GSBRNA2T00079782001	2.710748741	0.01370817
GSBRNA2T00085637001	2.710511784	0.002849749
GSBRNA2T00059076001	2.709384383	0.000753635
GSBRNA2T00001354001	2.708815885	0.051888071
GSBRNA2T00062755001	2.708195875	0.039940328
GSBRNA2T00059111001	2.706948009	0.003433457
GSBRNA2T00130795001	2.701177865	0.044497024
GSBRNA2T00156913001	2.698452997	0.041332811
GSBRNA2T00047788001	2.697734589	5.57E-10
GSBRNA2T00154419001	2.697500824	8.67E-05
GSBRNA2T00153156001	2.697451179	0.011985312
GSBRNA2T00008684001	2.696448828	2.12E-05
GSBRNA2T00069261001	2.696349871	7.28E-06
GSBRNA2T00062214001	2.695414904	8.76E-11
GSBRNA2T00089600001	2.694256214	1.51E-05
GSBRNA2T00040802001	2.692699384	2.93E-05
GSBRNA2T00102099001	2.69054336	0.001854623
GSBRNA2T00023018001	2.690227603	2.25E-05
GSBRNA2T00025393001	2.688518937	0.051397808
GSBRNA2T00150447001	2.683428996	4.09E-05
GSBRNA2T00125288001	2.683166145	0.009469298
GSBRNA2T00143088001	2.679284956	2.25E-10
GSBRNA2T00021254001	2.679121038	0.000407231
GSBRNA2T00000694001	2.678623122	0.027637728
GSBRNA2T00082194001	2.67706004	0.013027918
GSBRNA2T00140330001	2.676696193	0.000149265
GSBRNA2T00019633001	2.674801414	2.18E-08
GSBRNA2T00151673001	2.673191741	0.00039707
GSBRNA2T00036191001	2.669434476	1.88E-06
GSBRNA2T00148028001	2.668371983	2.29E-11
GSBRNA2T00126205001	2.668029732	0.000224401
GSBRNA2T00144594001	2.667135672	0.000833497
GSBRNA2T00082200001	2.666324742	4.15E-10
GSBRNA2T00082185001	2.664816849	0.051865089
GSBRNA2T00024537001	2.663701436	0.003838072
GSBRNA2T00084955001	2.661759468	0.004238338
GSBRNA2T00132220001	2.660859657	1.36E-06
GSBRNA2T00132649001	2.653291874	0.004990827
GSBRNA2T00132774001	2.652385884	0.00015326
GSBRNA2T00063548001	2.651703029	3.81E-07
GSBRNA2T00081741001	2.648410167	0.025934805
GSBRNA2T00052751001	2.648168158	0.00968682
GSBRNA2T00033460001	2.646000551	5.88E-05
GSBRNA2T00049769001	2.642276618	0.017709891
GSBRNA2T00005439001	2.64024852	1.03E-08
GSBRNA2T00062512001	2.64016174	0.041630176
GSBRNA2T00151674001	2.63785254	0.004397582
GSBRNA2T00053480001	2.636850632	1.01E-07
GSBRNA2T00087117001	2.635419744	7.19E-05
GSBRNA2T00088829001	2.633423583	0.012685741
GSBRNA2T00002404001	2.632018821	0.001374652
GSBRNA2T00019264001	2.627749274	0.000498806
GSBRNA2T00007883001	2.626715615	0.004804514
GSBRNA2T00042500001	2.62634803	7.51E-08
GSBRNA2T00049955001	2.626228035	6.37E-09
GSBRNA2T00132963001	2.62562495	2.73E-06
GSBRNA2T00014923001	2.625335068	0.000326745
GSBRNA2T00142920001	2.624005315	0.00018996
GSBRNA2T00053102001	2.623707449	2.18E-05
GSBRNA2T00148032001	2.622573763	3.33E-09
GSBRNA2T00126194001	2.622191829	7.02E-05
GSBRNA2T00150324001	2.621140112	0.003789444
GSBRNA2T00103636001	2.618639169	3.60E-06
GSBRNA2T00094577001	2.618428468	0.022054289
GSBRNA2T00079220001	2.617271253	0.002623772
GSBRNA2T00134227001	2.615800633	0.009709807
GSBRNA2T00155561001	2.612623166	1.18E-12
GSBRNA2T00107784001	2.610037175	0.001420565
GSBRNA2T00121212001	2.609456357	1.20E-07
GSBRNA2T00120214001	2.604338155	0.008482824
GSBRNA2T00096609001	2.602198395	0.022036242
GSBRNA2T00148478001	2.598362392	9.13E-07
GSBRNA2T00063922001	2.597351611	0.045682217
GSBRNA2T00057122001	2.596246955	7.50E-05
GSBRNA2T00017975001	2.596151292	0.030251819
GSBRNA2T00141057001	2.59531289	0.004992832
GSBRNA2T00033780001	2.590911811	3.26E-08
GSBRNA2T00009376001	2.590325001	3.46E-12
GSBRNA2T00118709001	2.589984787	0.000488498
GSBRNA2T00012815001	2.589203811	0.00907531
GSBRNA2T00038871001	2.585136851	0.033623966
GSBRNA2T00042177001	2.581263829	0.002976749
GSBRNA2T00134329001	2.579457972	0.000371915
GSBRNA2T00131033001	2.579446177	0.000974347
GSBRNA2T00079469001	2.578818245	0.001717342
GSBRNA2T00102052001	2.578044182	1.69E-05
GSBRNA2T00148754001	2.577163025	0.029557978
GSBRNA2T00108289001	2.576973991	4.25E-06
GSBRNA2T00103319001	2.574979187	0.01370817
GSBRNA2T00007720001	2.573377442	0.006112164
GSBRNA2T00002171001	2.572978982	0.052037927
GSBRNA2T00110924001	2.572640254	0.022073574
GSBRNA2T00008054001	2.57228245	5.04E-05
GSBRNA2T00119156001	2.569511624	0.00016689
GSBRNA2T00043148001	2.569156341	0.00067545
GSBRNA2T00083863001	2.56885118	0.008775732
GSBRNA2T00081408001	2.568405909	3.19E-10
GSBRNA2T00105511001	2.566849062	0.035045071
GSBRNA2T00090299001	2.566606437	0.031458407
GSBRNA2T00147177001	2.565571925	0.004327321
GSBRNA2T00082234001	2.565068826	0.003006136
GSBRNA2T00155254001	2.563709566	0.004234934
GSBRNA2T00011488001	2.56355017	2.07E-05
GSBRNA2T00082589001	2.563448557	0.041359932
GSBRNA2T00157063001	2.562079204	2.52E-06
GSBRNA2T00081440001	2.55865455	0.001971985
GSBRNA2T00000073001	2.558185604	0.022511205
GSBRNA2T00043868001	2.558120702	3.01E-06
GSBRNA2T00135747001	2.556381848	2.18E-06
GSBRNA2T00066288001	2.555636389	0.022046933
GSBRNA2T00149973001	2.554727507	0.039824428
GSBRNA2T00109636001	2.552596734	2.15E-06
GSBRNA2T00157947001	2.552385942	0.031340829
GSBRNA2T00034941001	2.549953236	9.75E-05
GSBRNA2T00122347001	2.549118172	0.015277882
GSBRNA2T00112802001	2.548869651	0.042845145
GSBRNA2T00062270001	2.546382377	5.01E-05
GSBRNA2T00065808001	2.545096682	0.00081987
GSBRNA2T00125525001	2.544958857	0.046229398
GSBRNA2T00004542001	2.543843207	3.28E-13
GSBRNA2T00157146001	2.542003434	0.009784641
GSBRNA2T00018865001	2.541788006	0.000107533
GSBRNA2T00046272001	2.534783302	0.004585039
GSBRNA2T00117885001	2.531986294	0.030285592
GSBRNA2T00036681001	2.529758693	0.007902773
GSBRNA2T00022858001	2.520742374	1.05E-05
GSBRNA2T00009169001	2.515601977	0.000166759
GSBRNA2T00127815001	2.512373032	0.000641108
GSBRNA2T00078867001	2.507266277	0.000238917
GSBRNA2T00142071001	2.505365605	0.054640547
GSBRNA2T00010422001	2.499956682	0.012741434
GSBRNA2T00004477001	2.499659788	0.000583538
GSBRNA2T00127705001	2.498298695	2.46E-05
GSBRNA2T00082408001	2.496163913	0.001543467
GSBRNA2T00010054001	2.494564404	6.10E-05
GSBRNA2T00047540001	2.494072554	3.35E-09
GSBRNA2T00138575001	2.490501017	0.001580015
GSBRNA2T00125046001	2.490357058	2.97E-05
GSBRNA2T00091275001	2.48945085	5.36E-11
GSBRNA2T00050585001	2.488209138	3.53E-06
GSBRNA2T00034874001	2.48545952	0.019499815
GSBRNA2T00096206001	2.485025376	0.000188665
GSBRNA2T00073107001	2.484851935	0.019538602
GSBRNA2T00061616001	2.483849931	3.02E-06
GSBRNA2T00031902001	2.481084797	8.22E-07
GSBRNA2T00018585001	2.480559465	0.008794206
GSBRNA2T00038819001	2.473928258	0.02968383
GSBRNA2T00155806001	2.473461571	1.78E-12
GSBRNA2T00151112001	2.473224057	0.0383947
GSBRNA2T00038044001	2.472524611	0.000155838
GSBRNA2T00133034001	2.470565582	7.42E-12
GSBRNA2T00109779001	2.469630784	4.63E-09
GSBRNA2T00155852001	2.465491363	0.044967039
GSBRNA2T00004470001	2.459670259	0.035461499
GSBRNA2T00103456001	2.458665317	0.00421111
GSBRNA2T00033413001	2.4582832	0.016388223
GSBRNA2T00122740001	2.457691414	8.86E-08
GSBRNA2T00101779001	2.455086047	0.010839746
GSBRNA2T00006211001	2.452376198	7.35E-06
GSBRNA2T00078049001	2.452344087	0.009222412
GSBRNA2T00060505001	2.450280801	0.012851044
GSBRNA2T00033566001	2.450247396	0.000219759
GSBRNA2T00143809001	2.449423031	0.032317278
GSBRNA2T00031741001	2.448869244	3.17E-10
GSBRNA2T00156891001	2.448372244	1.45E-05
GSBRNA2T00134356001	2.44768421	0.001260625
GSBRNA2T00071983001	2.446198256	0.001139968
GSBRNA2T00009381001	2.442186254	2.10E-06
GSBRNA2T00151354001	2.434842614	0.001699515
GSBRNA2T00083489001	2.433985182	0.006929226
GSBRNA2T00107065001	2.429955316	8.30E-05
GSBRNA2T00010143001	2.428720191	7.76E-07
GSBRNA2T00105221001	2.426681405	0.000160553
GSBRNA2T00093587001	2.420472983	2.86E-07
GSBRNA2T00129814001	2.419414578	2.33E-09
GSBRNA2T00149145001	2.416911605	0.000177447
GSBRNA2T00120696001	2.415502224	0.019538602
GSBRNA2T00119678001	2.413976261	0.036779112
GSBRNA2T00028850001	2.412644521	1.30E-05
GSBRNA2T00054051001	2.411779162	0.053409236
GSBRNA2T00007444001	2.409934522	0.006151789
GSBRNA2T00133731001	2.40875036	0.001665876
GSBRNA2T00080011001	2.403902503	0.003378653
GSBRNA2T00033574001	2.401617969	1.17E-06
GSBRNA2T00090704001	2.400066222	5.09E-06
GSBRNA2T00155189001	2.399628478	1.98E-06
GSBRNA2T00107081001	2.397843451	1.24E-08
GSBRNA2T00036664001	2.397214015	0.004788982
GSBRNA2T00117592001	2.393915344	0.014070207
GSBRNA2T00019709001	2.389736988	0.008010248
GSBRNA2T00060426001	2.386089676	0.00871033
GSBRNA2T00031283001	2.383730858	0.045427633
GSBRNA2T00017143001	2.383685077	0.000861992
GSBRNA2T00044505001	2.382959123	0.000148659
GSBRNA2T00040227001	2.38162697	0.009177108
GSBRNA2T00082520001	2.380102938	3.48E-06
GSBRNA2T00147670001	2.378405712	2.19E-06
GSBRNA2T00100634001	2.375056211	4.88E-05
GSBRNA2T00049001001	2.373189687	4.19E-07
GSBRNA2T00044267001	2.372212386	0.00528342
GSBRNA2T00111985001	2.370731042	0.000178979
GSBRNA2T00007199001	2.357005632	6.64E-13
GSBRNA2T00099550001	2.356875131	0.000864702
GSBRNA2T00042025001	2.35667334	0.033541536
GSBRNA2T00117022001	2.355076702	0.000219759
GSBRNA2T00046708001	2.354279615	5.60E-05
GSBRNA2T00088190001	2.353928753	0.016550562
GSBRNA2T00044581001	2.350998667	6.53E-05
GSBRNA2T00108427001	2.344502872	7.43E-09
GSBRNA2T00112308001	2.344237623	0.025014715
GSBRNA2T00139259001	2.344148791	0.040738564
GSBRNA2T00066005001	2.340976487	0.005143189
GSBRNA2T00115104001	2.340972632	0.001877808
GSBRNA2T00019792001	2.340825179	9.90E-06
GSBRNA2T00016476001	2.339799959	3.04E-06
GSBRNA2T00121586001	2.334183561	1.36E-11
GSBRNA2T00078102001	2.33053734	0.036423095
GSBRNA2T00023283001	2.32950245	1.90E-09
GSBRNA2T00129641001	2.321841929	4.47E-05
GSBRNA2T00038045001	2.319416793	3.26E-08
GSBRNA2T00116676001	2.319404457	1.24E-08
GSBRNA2T00008874001	2.318535642	0.001345181
GSBRNA2T00050547001	2.317614498	0.011380128
GSBRNA2T00065907001	2.317309231	0.002903052
GSBRNA2T00129919001	2.316849885	0.000716161
GSBRNA2T00124852001	2.315809705	3.99E-08
GSBRNA2T00064801001	2.315155314	0.046015918
GSBRNA2T00151204001	2.312918758	4.91E-06
GSBRNA2T00109952001	2.312899039	4.39E-07
GSBRNA2T00140890001	2.309961292	0.017098261
GSBRNA2T00032067001	2.299853994	5.60E-09
GSBRNA2T00126772001	2.297132087	3.03E-09
GSBRNA2T00134488001	2.293857987	0.000425537
GSBRNA2T00146410001	2.292155088	8.55E-05
GSBRNA2T00064153001	2.292023327	0.00038002
GSBRNA2T00000809001	2.288517075	0.050657279
GSBRNA2T00045306001	2.287859722	2.25E-05
GSBRNA2T00066024001	2.286811865	0.000141267
GSBRNA2T00129921001	2.283903542	0.000180756
GSBRNA2T00008470001	2.283875368	0.01532039
GSBRNA2T00006337001	2.282034382	3.84E-05
GSBRNA2T00140348001	2.280522513	0.002111901
GSBRNA2T00007141001	2.278161884	9.48E-07
GSBRNA2T00123995001	2.276320121	5.09E-06
GSBRNA2T00018397001	2.274107304	0.001467969
GSBRNA2T00087739001	2.272288513	5.48E-05
GSBRNA2T00139219001	2.271625621	0.010630667
GSBRNA2T00131215001	2.270742744	0.025472583
GSBRNA2T00150927001	2.26821765	0.00095115
GSBRNA2T00001024001	2.265876774	0.002110752
GSBRNA2T00103208001	2.265714377	2.53E-11
GSBRNA2T00055037001	2.263777889	0.007932723
GSBRNA2T00019864001	2.262196444	1.13E-09
GSBRNA2T00114836001	2.261964374	0.026907386
GSBRNA2T00045998001	2.261005688	7.84E-05
GSBRNA2T00136263001	2.26077463	0.011526854
GSBRNA2T00122268001	2.258326344	0.018765922
GSBRNA2T00034667001	2.254903588	1.25E-09
GSBRNA2T00115996001	2.254517396	0.00152419
GSBRNA2T00136232001	2.253649287	4.32E-06
GSBRNA2T00079198001	2.252231942	0.002474783
GSBRNA2T00032032001	2.252019107	0.0007515
GSBRNA2T00030458001	2.251809465	0.002903052
GSBRNA2T00119531001	2.251556238	3.13E-06
GSBRNA2T00068677001	2.250160014	0.050398283
GSBRNA2T00120426001	2.249938898	7.36E-05
GSBRNA2T00098074001	2.248816015	2.42E-05
GSBRNA2T00112103001	2.247866975	0.001565724
GSBRNA2T00121536001	2.247456246	0.000204533
GSBRNA2T00064711001	2.246258951	0.000141267
GSBRNA2T00137262001	2.245973539	0.004306492
GSBRNA2T00106055001	2.245856638	0.011531473
GSBRNA2T00131329001	2.245512334	0.031953749
GSBRNA2T00073117001	2.245385247	1.08E-06
GSBRNA2T00041259001	2.240029047	0.022014806
GSBRNA2T00089624001	2.2392697	8.51E-05
GSBRNA2T00044009001	2.238950976	0.002418992
GSBRNA2T00082207001	2.238572495	0.005145896
GSBRNA2T00143498001	2.237569882	3.30E-05
GSBRNA2T00094502001	2.236024977	0.030026662
GSBRNA2T00141452001	2.23512675	2.46E-05
GSBRNA2T00135942001	2.234833548	5.26E-06
GSBRNA2T00150477001	2.232935988	0.013010769
GSBRNA2T00103161001	2.230991532	0.002556611
GSBRNA2T00116244001	2.229844808	0.029754758
GSBRNA2T00082187001	2.226163814	0.040589303
GSBRNA2T00134516001	2.223877134	0.011881071
GSBRNA2T00099469001	2.223721186	0.042845145
GSBRNA2T00004961001	2.222755272	7.35E-06
