Gene ID	log2FoldChange	padj
GSBRNA2T00004673001	1.259053501	0.000501254
GSBRNA2T00121982001	1.258800744	2.46E-05
GSBRNA2T00037119001	1.258771635	0.001533352
GSBRNA2T00075150001	1.258319857	0.010264632
GSBRNA2T00067038001	1.258270039	0.002201538
GSBRNA2T00080044001	1.25801054	8.05E-06
GSBRNA2T00135393001	1.257977793	0.008896438
GSBRNA2T00038719001	1.257531813	0.011516277
GSBRNA2T00149424001	1.257515071	0.000930543
GSBRNA2T00094312001	1.257415344	0.01919635
GSBRNA2T00058402001	1.257184594	3.80E-05
GSBRNA2T00051988001	1.257168251	0.017303829
GSBRNA2T00071356001	1.256329176	0.01225277
GSBRNA2T00056168001	1.256316947	0.001114647
GSBRNA2T00057939001	1.255916342	0.023342976
GSBRNA2T00022750001	1.255883212	0.000212339
GSBRNA2T00126465001	1.255287519	0.045381425
GSBRNA2T00081081001	1.254868924	0.009164049
GSBRNA2T00056192001	1.254834124	0.000149374
GSBRNA2T00094844001	1.254624198	0.022473725
GSBRNA2T00064748001	1.254174082	0.001723366
GSBRNA2T00047188001	1.253503801	0.02999588
GSBRNA2T00011330001	1.253290971	0.036682072
GSBRNA2T00004904001	1.25279573	0.018391348
GSBRNA2T00125592001	1.252606255	0.014649781
GSBRNA2T00139815001	1.252238625	3.31E-06
GSBRNA2T00026766001	1.251244398	0.000574755
GSBRNA2T00029832001	1.250883638	0.044378597
GSBRNA2T00005805001	1.2499802	0.001702647
GSBRNA2T00099269001	1.249847945	0.000168359
GSBRNA2T00075340001	1.249662405	9.47E-05
GSBRNA2T00094183001	1.248728292	0.000112186
GSBRNA2T00138711001	1.248508591	0.00137519
GSBRNA2T00078253001	1.248490954	0.000730239
GSBRNA2T00028298001	1.247872132	0.000347588
GSBRNA2T00079702001	1.247163788	0.01553352
GSBRNA2T00045221001	1.247138381	0.048448612
GSBRNA2T00009694001	1.246681295	0.001867599
GSBRNA2T00020275001	1.246523502	0.004585602
GSBRNA2T00110488001	1.246523163	0.018402245
GSBRNA2T00076071001	1.246392895	0.01319506
GSBRNA2T00158031001	1.246333023	0.041202252
GSBRNA2T00153512001	1.245798847	0.032685431
GSBRNA2T00058351001	1.245061546	1.02E-05
GSBRNA2T00049218001	1.245026555	0.003960382
GSBRNA2T00024507001	1.244181535	0.002094618
GSBRNA2T00120527001	1.244133376	0.003456199
GSBRNA2T00090193001	1.244039639	0.011754377
GSBRNA2T00080904001	1.243374524	0.00020622
GSBRNA2T00084602001	1.243344557	0.005636493
GSBRNA2T00081350001	1.242387996	0.002048393
GSBRNA2T00109228001	1.2423031	0.011836102
GSBRNA2T00074400001	1.242218064	0.009577451
GSBRNA2T00125212001	1.241921245	0.005280941
GSBRNA2T00142571001	1.241911737	0.012666013
GSBRNA2T00128208001	1.241625642	0.050023978
GSBRNA2T00063283001	1.241594428	0.019378194
GSBRNA2T00140810001	1.241465969	1.67E-06
GSBRNA2T00136759001	1.241397955	0.001245379
GSBRNA2T00063045001	1.24124949	6.67E-06
GSBRNA2T00020649001	1.24123414	0.028429194
GSBRNA2T00057325001	1.240917401	0.00214818
GSBRNA2T00079966001	1.240781039	0.00137519
GSBRNA2T00023496001	1.24041817	0.028459404
GSBRNA2T00049581001	1.240356895	0.045555428
GSBRNA2T00151683001	1.239561034	0.013814346
GSBRNA2T00115328001	1.239162305	0.004344942
GSBRNA2T00081277001	1.238845648	0.015796793
GSBRNA2T00019337001	1.238491595	0.001128789
GSBRNA2T00133712001	1.238254202	0.00019792
GSBRNA2T00106056001	1.238131568	0.038973683
GSBRNA2T00020356001	1.238004138	4.04E-05
GSBRNA2T00081362001	1.237470688	0.01880076
GSBRNA2T00072428001	1.237218384	0.014595817
GSBRNA2T00082697001	1.236473421	0.012467805
GSBRNA2T00063601001	1.236348989	1.19E-07
GSBRNA2T00135430001	1.236223804	0.033627756
GSBRNA2T00132991001	1.235932083	0.0304141
GSBRNA2T00000321001	1.234805094	0.001512657
GSBRNA2T00153359001	1.234792703	0.007554823
GSBRNA2T00106882001	1.234732868	2.23E-05
GSBRNA2T00033532001	1.233718688	0.001224437
GSBRNA2T00112465001	1.233669552	0.009676697
GSBRNA2T00014598001	1.233653584	0.007669637
GSBRNA2T00060299001	1.233139695	0.00218446
GSBRNA2T00081644001	1.232508135	0.026048529
GSBRNA2T00116699001	1.232305126	0.018632664
GSBRNA2T00127948001	1.232180738	0.000107746
GSBRNA2T00021399001	1.232158345	0.041376777
GSBRNA2T00061570001	1.232140761	0.017611109
GSBRNA2T00033578001	1.231766367	6.19E-07
GSBRNA2T00014964001	1.231670379	0.019095121
GSBRNA2T00005951001	1.231076605	0.002604252
GSBRNA2T00145492001	1.231011699	0.000319548
GSBRNA2T00105056001	1.230793506	9.74E-07
GSBRNA2T00065724001	1.230736578	0.003896629
GSBRNA2T00019279001	1.230273104	0.00322767
GSBRNA2T00042524001	1.230245428	0.042737439
GSBRNA2T00031755001	1.230056238	9.70E-05
GSBRNA2T00126370001	1.229978343	4.75E-06
GSBRNA2T00064019001	1.229699657	0.004381511
GSBRNA2T00130745001	1.22966858	0.010894162
GSBRNA2T00119278001	1.229595628	0.011319906
GSBRNA2T00136957001	1.229340681	0.001232733
GSBRNA2T00155798001	1.227978878	0.006124142
GSBRNA2T00129340001	1.227911889	0.000408861
GSBRNA2T00104795001	1.227169924	0.025365498
GSBRNA2T00010469001	1.226972206	0.022092508
GSBRNA2T00040904001	1.226881544	0.013141066
GSBRNA2T00035440001	1.226235081	0.000514751
GSBRNA2T00137520001	1.226059566	0.015593473
GSBRNA2T00110951001	1.225889878	0.008839236
GSBRNA2T00130541001	1.225804093	2.98E-05
GSBRNA2T00110912001	1.225434727	0.007445923
GSBRNA2T00140980001	1.225016329	0.039350257
GSBRNA2T00090548001	1.224538829	0.000336692
GSBRNA2T00099190001	1.223981314	0.030192603
GSBRNA2T00142947001	1.223875549	0.000149915
GSBRNA2T00154672001	1.223795417	0.036440885
GSBRNA2T00059929001	1.223398747	0.011086226
GSBRNA2T00134394001	1.223307785	0.00453695
GSBRNA2T00150841001	1.22328474	0.014353079
GSBRNA2T00031700001	1.22318767	0.000672997
GSBRNA2T00072003001	1.223086179	0.000190145
GSBRNA2T00152228001	1.223028322	0.010748781
GSBRNA2T00063638001	1.222918754	0.016419057
GSBRNA2T00146153001	1.222562504	0.007568371
GSBRNA2T00100600001	1.222330413	0.000370192
GSBRNA2T00125572001	1.222322265	0.035232572
GSBRNA2T00006477001	1.22184763	0.000996544
GSBRNA2T00098544001	1.221468095	0.007536134
GSBRNA2T00126468001	1.221393186	0.053933989
GSBRNA2T00099060001	1.220498896	0.052955418
GSBRNA2T00148078001	1.220364656	2.82E-05
GSBRNA2T00081393001	1.21995832	8.12E-07
GSBRNA2T00100395001	1.219420376	0.000486211
GSBRNA2T00022380001	1.219184193	0.050579698
GSBRNA2T00091992001	1.219011594	0.000752251
GSBRNA2T00104151001	1.218870979	0.046625878
GSBRNA2T00044884001	1.218816794	0.000295311
GSBRNA2T00091055001	1.218458944	0.003119477
GSBRNA2T00034120001	1.218193928	0.023231013
GSBRNA2T00003102001	1.217206376	0.020021846
GSBRNA2T00081792001	1.217177964	0.004228419
GSBRNA2T00059896001	1.216844132	0.026818687
GSBRNA2T00062896001	1.216834822	0.040355235
GSBRNA2T00032688001	1.216255231	0.00032145
GSBRNA2T00001870001	1.216110713	0.004089785
GSBRNA2T00133807001	1.21602251	0.002113037
GSBRNA2T00133604001	1.21561121	7.70E-08
GSBRNA2T00100616001	1.21549295	0.044011211
GSBRNA2T00125882001	1.21533849	0.037053408
GSBRNA2T00152653001	1.215158081	0.002639061
GSBRNA2T00146656001	1.214940309	0.000136137
GSBRNA2T00004876001	1.214576121	0.000103107
GSBRNA2T00129252001	1.214505954	0.010879312
GSBRNA2T00141455001	1.214369092	0.012086855
GSBRNA2T00078757001	1.214317285	0.013687393
GSBRNA2T00138703001	1.214268334	0.001037347
GSBRNA2T00136964001	1.213970119	0.000220508
GSBRNA2T00141345001	1.213806715	0.001368595
GSBRNA2T00050861001	1.213361449	0.013143274
GSBRNA2T00085277001	1.213185503	5.42E-05
GSBRNA2T00126200001	1.213037244	0.004535592
GSBRNA2T00016182001	1.212561601	0.004700564
GSBRNA2T00128326001	1.212491964	0.003893471
GSBRNA2T00043019001	1.212291102	1.04E-05
GSBRNA2T00070799001	1.212201522	0.02107797
GSBRNA2T00000276001	1.212110542	0.04341346
GSBRNA2T00080771001	1.211464265	0.052868502
GSBRNA2T00096286001	1.211340934	0.042360125
GSBRNA2T00054192001	1.211138173	0.031816422
GSBRNA2T00010014001	1.210997746	0.000273871
GSBRNA2T00057402001	1.210901209	0.000772421
GSBRNA2T00043851001	1.210817129	0.000973326
GSBRNA2T00113872001	1.209930621	0.006390295
GSBRNA2T00043927001	1.20932021	0.000979713
GSBRNA2T00072384001	1.209248114	0.021200491
GSBRNA2T00130136001	1.208500494	0.009177777
GSBRNA2T00002681001	1.208362327	0.001941941
GSBRNA2T00067505001	1.20798729	0.000839943
GSBRNA2T00108289001	1.207754278	0.043282932
GSBRNA2T00151879001	1.20653148	0.017333643
GSBRNA2T00121494001	1.206388229	0.022028816
GSBRNA2T00085273001	1.206353397	0.004894839
GSBRNA2T00127346001	1.205790844	0.000495583
GSBRNA2T00038872001	1.205782793	0.00409691
GSBRNA2T00120191001	1.205619314	0.001827299
GSBRNA2T00132861001	1.205604493	1.69E-05
GSBRNA2T00003473001	1.204977197	0.043909261
GSBRNA2T00031214001	1.204942965	0.014748793
GSBRNA2T00142478001	1.204748312	0.004493906
GSBRNA2T00039502001	1.204678595	0.03605524
GSBRNA2T00093306001	1.203842871	0.000930342
GSBRNA2T00107152001	1.203836137	0.002450661
GSBRNA2T00109033001	1.203514997	0.020655668
GSBRNA2T00104220001	1.20346679	0.00014734
GSBRNA2T00145648001	1.203231159	0.003645403
GSBRNA2T00151622001	1.203195924	0.000362725
GSBRNA2T00092687001	1.203181824	0.007986412
GSBRNA2T00103005001	1.20246645	0.001772464
GSBRNA2T00009019001	1.202221906	7.62E-06
GSBRNA2T00006448001	1.20214705	0.016173395
GSBRNA2T00131322001	1.201958829	0.005504333
GSBRNA2T00008721001	1.201920485	0.018905111
GSBRNA2T00065889001	1.201599892	0.011138809
GSBRNA2T00131105001	1.201435429	0.045771654
GSBRNA2T00021713001	1.200861113	0.002027631
GSBRNA2T00091812001	1.200704579	0.000947728
GSBRNA2T00146339001	1.20062956	1.41E-05
GSBRNA2T00044775001	1.200469181	0.000450179
GSBRNA2T00058221001	1.200369239	0.001262958
GSBRNA2T00083707001	1.19981891	0.002728802
GSBRNA2T00059615001	1.199765486	0.036075606
GSBRNA2T00080081001	1.199564713	0.037684251
GSBRNA2T00049734001	1.199228151	0.000143899
GSBRNA2T00146592001	1.198631476	0.000235213
GSBRNA2T00087554001	1.198594514	0.031524601
GSBRNA2T00158110001	1.198536399	0.011464722
GSBRNA2T00123168001	1.198249322	0.007861602
GSBRNA2T00104011001	1.197716069	0.027739161
GSBRNA2T00105608001	1.197705759	0.036536197
GSBRNA2T00118798001	1.197330348	0.000886376
GSBRNA2T00135646001	1.197234874	0.04678554
GSBRNA2T00141960001	1.196890866	0.052249872
GSBRNA2T00104992001	1.196496508	0.00192986
GSBRNA2T00091273001	1.196168277	9.31E-05
GSBRNA2T00061637001	1.196126053	6.71E-05
GSBRNA2T00101392001	1.196017558	0.026169681
GSBRNA2T00069570001	1.19586992	0.003488587
GSBRNA2T00045615001	1.195430719	0.014193043
GSBRNA2T00084601001	1.195293525	0.011399226
GSBRNA2T00102102001	1.194866637	0.009251401
GSBRNA2T00018627001	1.194776064	0.000129171
GSBRNA2T00102446001	1.194729195	0.015277274
GSBRNA2T00086315001	1.194343725	0.008787237
GSBRNA2T00123218001	1.193720365	0.011304929
GSBRNA2T00121617001	1.193272514	0.014073057
GSBRNA2T00150759001	1.193146594	0.001450919
GSBRNA2T00045171001	1.192915452	0.003301718
GSBRNA2T00060240001	1.192858669	8.56E-05
GSBRNA2T00076374001	1.192522195	0.012312658
GSBRNA2T00077103001	1.191369044	0.007048985
GSBRNA2T00084633001	1.191090969	0.000115176
GSBRNA2T00093722001	1.190929759	0.000773798
GSBRNA2T00031573001	1.190802569	0.041890501
GSBRNA2T00045696001	1.190184075	0.024141328
GSBRNA2T00142925001	1.189985288	0.012417668
GSBRNA2T00130390001	1.189913788	1.14E-05
GSBRNA2T00121076001	1.189761915	0.007014496
GSBRNA2T00035739001	1.189552302	0.007092717
GSBRNA2T00136291001	1.188957876	5.90E-06
GSBRNA2T00061225001	1.188891481	0.000952361
GSBRNA2T00015769001	1.188830162	1.77E-05
GSBRNA2T00041146001	1.188709755	0.00159501
GSBRNA2T00150285001	1.18868812	0.000773191
GSBRNA2T00129405001	1.188634915	0.004688483
GSBRNA2T00121104001	1.18853231	0.027324644
GSBRNA2T00019461001	1.187721407	3.25E-05
GSBRNA2T00099281001	1.187699945	0.000132901
GSBRNA2T00153328001	1.187685009	8.03E-07
GSBRNA2T00145990001	1.187661117	0.03352501
GSBRNA2T00139598001	1.187546756	0.051988379
GSBRNA2T00028770001	1.187544966	0.043712331
GSBRNA2T00049362001	1.187130587	0.001932946
GSBRNA2T00155023001	1.187054361	0.008145945
GSBRNA2T00003739001	1.186483151	0.023113807
GSBRNA2T00056518001	1.186449905	0.020298398
GSBRNA2T00154147001	1.1858727	8.73E-05
GSBRNA2T00016876001	1.185630679	0.006595501
GSBRNA2T00068178001	1.185489391	1.95E-06
GSBRNA2T00144438001	1.185379962	0.02080911
GSBRNA2T00031136001	1.185142848	0.036832076
GSBRNA2T00120105001	1.184681741	0.005630072
GSBRNA2T00011831001	1.184667061	0.034334396
GSBRNA2T00130063001	1.184291087	0.011430868
GSBRNA2T00148006001	1.184276805	0.001449656
GSBRNA2T00152341001	1.18395665	0.011396903
GSBRNA2T00077408001	1.183874914	0.013257649
GSBRNA2T00095360001	1.183728791	3.07E-05
GSBRNA2T00004558001	1.183562361	0.044694003
GSBRNA2T00140899001	1.183542389	0.008057164
GSBRNA2T00096656001	1.183367867	0.001956905
GSBRNA2T00139531001	1.183365668	0.04622555
GSBRNA2T00097164001	1.183197154	0.001187586
GSBRNA2T00134182001	1.183173486	0.031849125
GSBRNA2T00112921001	1.183118078	0.039220374
GSBRNA2T00132154001	1.182195777	0.000807598
GSBRNA2T00051754001	1.182120818	0.00056679
GSBRNA2T00089119001	1.182070633	0.001764788
GSBRNA2T00150429001	1.182031203	0.031018538
GSBRNA2T00033626001	1.18202824	0.000686178
GSBRNA2T00008132001	1.181268327	4.09E-08
GSBRNA2T00106991001	1.18065763	0.018032676
GSBRNA2T00023462001	1.180579262	0.000206548
GSBRNA2T00023614001	1.180142175	0.002472233
GSBRNA2T00109384001	1.179689637	0.032121305
GSBRNA2T00103332001	1.179105529	0.032675423
GSBRNA2T00044115001	1.178903911	5.65E-05
GSBRNA2T00106620001	1.178739298	0.025949025
GSBRNA2T00049580001	1.178722668	0.014190684
GSBRNA2T00025424001	1.178215401	0.003378707
GSBRNA2T00133129001	1.178186065	0.003509727
GSBRNA2T00126233001	1.177897965	0.003072223
GSBRNA2T00007689001	1.17781533	0.008891521
GSBRNA2T00133468001	1.177578181	0.012976726
GSBRNA2T00099122001	1.176050225	0.000223253
GSBRNA2T00081086001	1.175618614	0.000748974
GSBRNA2T00001297001	1.175590517	2.20E-05
GSBRNA2T00056438001	1.175429942	1.68E-05
GSBRNA2T00069465001	1.174393654	0.004785417
GSBRNA2T00137734001	1.17423944	0.027031826
GSBRNA2T00096560001	1.174159723	0.053545534
GSBRNA2T00155692001	1.17273493	0.026868065
GSBRNA2T00102764001	1.172624903	5.67E-07
GSBRNA2T00085382001	1.172619676	0.05007612
GSBRNA2T00049258001	1.172218057	0.00395696
GSBRNA2T00047067001	1.171533483	0.052746839
GSBRNA2T00048780001	1.171497856	0.020374998
GSBRNA2T00133530001	1.17122614	0.021897048
GSBRNA2T00137314001	1.171190492	8.74E-05
GSBRNA2T00065704001	1.171122311	0.005504333
GSBRNA2T00086398001	1.170712827	0.002230652
GSBRNA2T00112157001	1.170624154	0.052274647
GSBRNA2T00114979001	1.170244374	0.048167524
GSBRNA2T00102502001	1.169601228	0.00120792
GSBRNA2T00006286001	1.169532518	0.050229413
GSBRNA2T00145791001	1.169299887	0.005811395
GSBRNA2T00010044001	1.169136012	0.012521669
GSBRNA2T00124748001	1.168936064	0.001931703
GSBRNA2T00072198001	1.168719341	0.002129495
GSBRNA2T00008124001	1.167865018	0.005811788
GSBRNA2T00113622001	1.167832909	9.01E-05
GSBRNA2T00059511001	1.167736518	0.003798949
GSBRNA2T00037437001	1.167643323	3.53E-05
GSBRNA2T00000191001	1.167057498	0.029998285
GSBRNA2T00129054001	1.166709011	0.00825552
GSBRNA2T00130849001	1.166656582	0.002926466
GSBRNA2T00049217001	1.165754653	0.002794329
GSBRNA2T00043419001	1.165469144	0.001969632
GSBRNA2T00071321001	1.164574536	0.009450601
GSBRNA2T00044627001	1.164560779	0.048800338
GSBRNA2T00043871001	1.163776477	0.010152962
GSBRNA2T00040423001	1.163015258	0.000675773
GSBRNA2T00019085001	1.162862211	0.000458187
GSBRNA2T00061268001	1.162272227	0.003531768
GSBRNA2T00047496001	1.162137901	0.024061361
GSBRNA2T00035921001	1.162127463	0.014658026
GSBRNA2T00046223001	1.161757013	0.003959273
GSBRNA2T00089043001	1.161717089	0.028411658
GSBRNA2T00150375001	1.16171517	0.002014537
GSBRNA2T00000908001	1.161394191	0.019651936
GSBRNA2T00052431001	1.161252965	0.006554231
GSBRNA2T00143771001	1.161089775	0.003470149
GSBRNA2T00083656001	1.161067174	0.001340834
GSBRNA2T00132287001	1.16102902	0.049143704
GSBRNA2T00124972001	1.160495541	0.001759553
GSBRNA2T00144599001	1.160332896	0.030725799
GSBRNA2T00101597001	1.160003516	0.001006228
GSBRNA2T00126758001	1.159155542	0.000355997
GSBRNA2T00122167001	1.158302875	0.01497834
GSBRNA2T00078543001	1.158196213	0.039984116
GSBRNA2T00157386001	1.158093794	0.000170068
GSBRNA2T00135354001	1.158026426	0.044766106
GSBRNA2T00149707001	1.157745306	1.88E-05
GSBRNA2T00154698001	1.157321788	0.02209254
GSBRNA2T00101088001	1.157297667	0.000465936
GSBRNA2T00071401001	1.157004085	0.035437606
GSBRNA2T00154715001	1.156465182	0.010049131
GSBRNA2T00015761001	1.156329511	0.004470461
GSBRNA2T00154919001	1.156198588	0.00645271
GSBRNA2T00083189001	1.156014012	0.003022999
GSBRNA2T00022018001	1.155351013	0.031485277
GSBRNA2T00001193001	1.155335266	0.009433966
GSBRNA2T00048909001	1.155175757	0.014784308
GSBRNA2T00104542001	1.155043009	1.84E-06
GSBRNA2T00120029001	1.154681962	0.00614547
GSBRNA2T00140700001	1.154596975	0.001007098
GSBRNA2T00111173001	1.15402632	0.035886612
GSBRNA2T00083655001	1.153372745	0.009696095
GSBRNA2T00142975001	1.15289928	0.014532603
GSBRNA2T00103253001	1.152848035	0.000281644
GSBRNA2T00090699001	1.151845441	0.00233201
GSBRNA2T00008850001	1.151781532	0.003154844
GSBRNA2T00137654001	1.15162215	0.024896811
GSBRNA2T00119816001	1.151443758	0.006340643
GSBRNA2T00145455001	1.151439826	0.00099096
GSBRNA2T00005710001	1.151368116	0.000285393
GSBRNA2T00155834001	1.151182158	0.02968135
GSBRNA2T00050471001	1.151036619	0.013511828
GSBRNA2T00152519001	1.150415057	0.039397002
GSBRNA2T00081904001	1.150009999	0.001099705
GSBRNA2T00037734001	1.149874777	0.02134834
GSBRNA2T00125828001	1.149531599	0.020556749
GSBRNA2T00036115001	1.149378239	7.03E-05
GSBRNA2T00018539001	1.14933469	0.013947161
GSBRNA2T00006853001	1.14852954	0.003505534
GSBRNA2T00096559001	1.148457124	0.013913168
GSBRNA2T00048670001	1.1482687	0.050576331
GSBRNA2T00134331001	1.147977648	0.001491461
GSBRNA2T00136459001	1.147700594	0.005648947
GSBRNA2T00113770001	1.147666391	0.021636892
GSBRNA2T00125666001	1.147578285	0.001147593
GSBRNA2T00134259001	1.147359188	0.002007766
GSBRNA2T00022381001	1.147144027	0.043662285
GSBRNA2T00000267001	1.146912141	0.010262092
GSBRNA2T00081723001	1.146905349	0.014944212
GSBRNA2T00084302001	1.146214623	0.003867721
GSBRNA2T00153511001	1.145263504	0.003472264
GSBRNA2T00003642001	1.145066438	0.007441092
GSBRNA2T00074918001	1.144501079	0.033534771
GSBRNA2T00004532001	1.144189299	0.002535093
GSBRNA2T00056411001	1.143821472	0.047610109
GSBRNA2T00131591001	1.143716274	0.046372191
GSBRNA2T00132433001	1.143624944	0.00363291
GSBRNA2T00076236001	1.143359828	0.05389834
GSBRNA2T00015810001	1.143271551	0.001738851
GSBRNA2T00042107001	1.142825289	0.003945071
GSBRNA2T00064050001	1.142658541	0.045383623
GSBRNA2T00140588001	1.142529104	0.038589904
GSBRNA2T00071480001	1.142009811	0.044107295
GSBRNA2T00002934001	1.141779935	0.021475035
GSBRNA2T00047864001	1.141420585	0.001695299
GSBRNA2T00040797001	1.140720388	0.00121328
GSBRNA2T00077520001	1.140472848	0.03323247
GSBRNA2T00148636001	1.138998037	0.007411291
GSBRNA2T00109025001	1.138931608	0.032844741
GSBRNA2T00138941001	1.138709773	0.002173814
GSBRNA2T00030330001	1.138680733	0.034331746
GSBRNA2T00095374001	1.138600138	1.40E-05
GSBRNA2T00111031001	1.138179813	0.001223647
GSBRNA2T00063361001	1.137748	0.001230509
GSBRNA2T00136053001	1.136217643	0.020866287
GSBRNA2T00106725001	1.135753543	0.011399226
GSBRNA2T00083827001	1.135314099	0.049094252
GSBRNA2T00110931001	1.135223318	0.003417714
GSBRNA2T00047446001	1.135037378	0.029564481
GSBRNA2T00150722001	1.134978488	0.002364961
GSBRNA2T00013340001	1.134907992	0.013616827
GSBRNA2T00139785001	1.134048008	0.006966804
GSBRNA2T00063990001	1.133672518	0.010044205
GSBRNA2T00129943001	1.133610158	0.006333096
GSBRNA2T00141355001	1.13320562	0.003710901
GSBRNA2T00095042001	1.133192671	0.016489109
GSBRNA2T00076771001	1.133154294	3.36E-06
GSBRNA2T00058602001	1.133010067	0.023272257
GSBRNA2T00046240001	1.132910016	0.000496722
GSBRNA2T00111033001	1.132690859	0.019194783
GSBRNA2T00158293001	1.132680619	0.006154083
GSBRNA2T00141148001	1.132578088	0.027341415
GSBRNA2T00156882001	1.132524579	0.022557179
GSBRNA2T00091795001	1.132485202	0.036635816
GSBRNA2T00121230001	1.132056428	0.000639386
GSBRNA2T00142011001	1.132036822	0.034479179
GSBRNA2T00083974001	1.131635903	0.000648911
GSBRNA2T00053269001	1.131462143	0.0514702
GSBRNA2T00130123001	1.131316308	0.0061871
GSBRNA2T00092996001	1.131277185	0.002425043
GSBRNA2T00064017001	1.131121677	0.002394723
GSBRNA2T00013069001	1.131080598	0.000296626
GSBRNA2T00102615001	1.131068765	0.000132623
GSBRNA2T00054210001	1.130461367	1.72E-05
GSBRNA2T00087969001	1.130237136	0.005282759
GSBRNA2T00033770001	1.130036703	0.000268679
GSBRNA2T00113051001	1.129901289	0.00302256
GSBRNA2T00145779001	1.129738046	0.022999289
GSBRNA2T00062597001	1.129570814	0.002716033
GSBRNA2T00103706001	1.129064196	2.67E-05
GSBRNA2T00098279001	1.128689604	0.004376134
GSBRNA2T00046048001	1.128509874	0.000294667
GSBRNA2T00016691001	1.128262481	0.04337955
GSBRNA2T00041285001	1.12804028	0.017111549
GSBRNA2T00091436001	1.12797685	0.049599814
GSBRNA2T00074585001	1.12779635	0.004241852
GSBRNA2T00153794001	1.127453135	0.002828179
GSBRNA2T00007263001	1.127173996	0.006220542
GSBRNA2T00076088001	1.127119031	0.000398184
GSBRNA2T00049406001	1.127010169	0.002222881
GSBRNA2T00081168001	1.126815264	0.003435039
GSBRNA2T00009439001	1.126590969	0.003785281
GSBRNA2T00153863001	1.126288776	0.002237507
GSBRNA2T00044354001	1.125789903	0.00028986
GSBRNA2T00098591001	1.125359117	0.037490638
GSBRNA2T00120154001	1.125083988	0.011974491
GSBRNA2T00034572001	1.124978126	0.007833444
GSBRNA2T00012100001	1.124741896	0.048560826
GSBRNA2T00047753001	1.124641791	0.053678163
GSBRNA2T00146591001	1.124408355	0.034081281
GSBRNA2T00028842001	1.124286808	0.034738303
GSBRNA2T00079873001	1.12353804	0.015087606
GSBRNA2T00101914001	1.123295744	0.019845792
GSBRNA2T00062283001	1.123202788	0.004817989
GSBRNA2T00017750001	1.122808402	0.000219838
GSBRNA2T00151317001	1.122523716	0.02194112
GSBRNA2T00143271001	1.122217179	0.000193916
GSBRNA2T00070074001	1.122181714	0.000244226
GSBRNA2T00147797001	1.121881619	0.006079367
GSBRNA2T00108919001	1.121776053	0.000138931
GSBRNA2T00138725001	1.121354652	0.024375637
GSBRNA2T00075794001	1.121279209	0.006993336
GSBRNA2T00006711001	1.121039729	0.008008748
GSBRNA2T00040244001	1.120391792	0.031849125
GSBRNA2T00076108001	1.120333141	0.000585049
GSBRNA2T00117463001	1.119518533	0.01464354
GSBRNA2T00119540001	1.119429472	0.000380731
GSBRNA2T00037719001	1.119331743	0.039424334
GSBRNA2T00086041001	1.119084442	0.054460278
GSBRNA2T00044981001	1.117989522	0.000107876
GSBRNA2T00154299001	1.117964541	0.000116111
GSBRNA2T00060190001	1.117889743	0.003377215
GSBRNA2T00030748001	1.117764999	0.033757189
GSBRNA2T00028044001	1.116823359	0.008731213
GSBRNA2T00121246001	1.115979178	0.039146088
GSBRNA2T00079425001	1.115773992	0.006270858
GSBRNA2T00065379001	1.115623472	0.027180198
GSBRNA2T00111145001	1.114778365	0.051751705
GSBRNA2T00008884001	1.114292862	0.000126977
GSBRNA2T00034929001	1.113821409	0.000583681
GSBRNA2T00049797001	1.113453983	6.23E-05
GSBRNA2T00116198001	1.113445455	5.30E-05
GSBRNA2T00021904001	1.113259899	0.017046401
GSBRNA2T00003082001	1.113132879	0.000179069
GSBRNA2T00026782001	1.113072721	0.015781479
GSBRNA2T00001361001	1.11291966	0.001900787
GSBRNA2T00158112001	1.112843867	0.001324006
GSBRNA2T00066545001	1.112485528	0.006476832
GSBRNA2T00035002001	1.111974033	0.000495329
GSBRNA2T00025194001	1.111557561	9.03E-06
GSBRNA2T00130756001	1.111398603	0.026833385
GSBRNA2T00012722001	1.111246512	0.038189202
GSBRNA2T00063420001	1.110526304	0.02883664
GSBRNA2T00124863001	1.110405009	0.037428512
GSBRNA2T00060256001	1.11009718	0.001768072
GSBRNA2T00097699001	1.110078969	0.004090318
GSBRNA2T00128007001	1.109527664	0.000557863
GSBRNA2T00002298001	1.109136745	0.000836409
GSBRNA2T00117329001	1.108985261	0.052035071
GSBRNA2T00051505001	1.108971868	0.013832978
GSBRNA2T00097713001	1.108913146	0.004485628
GSBRNA2T00038634001	1.108695579	0.00357956
GSBRNA2T00016399001	1.108262576	0.002101325
GSBRNA2T00048494001	1.1081218	0.025017746
GSBRNA2T00040059001	1.107872999	0.028425284
GSBRNA2T00038960001	1.107780467	0.007528105
GSBRNA2T00097606001	1.107722903	0.01235775
GSBRNA2T00040781001	1.107708666	0.044612397
GSBRNA2T00090974001	1.107705139	0.00107938
GSBRNA2T00023746001	1.107624344	0.014950558
GSBRNA2T00131428001	1.107474318	0.047679212
GSBRNA2T00144401001	1.106705627	0.010838901
GSBRNA2T00019922001	1.1065958	0.004898225
GSBRNA2T00044677001	1.106254888	0.001945728
GSBRNA2T00139107001	1.105053816	0.024006924
GSBRNA2T00018571001	1.105010896	0.023489768
GSBRNA2T00036225001	1.104959138	0.013579485
GSBRNA2T00033888001	1.104751668	0.007356071
GSBRNA2T00138670001	1.104620081	0.003878078
