Gene ID	log2FoldChange	padj
GSBRNA2T00024650001	1.129729556	0.034897339
GSBRNA2T00118631001	1.129619651	0.01129655
GSBRNA2T00074367001	1.128611623	0.043903693
GSBRNA2T00033281001	1.127776043	0.049696085
GSBRNA2T00146490001	1.127572921	0.009687303
GSBRNA2T00115390001	1.126651771	0.035989389
GSBRNA2T00134124001	1.12655769	0.00643762
GSBRNA2T00153866001	1.126221915	0.00511334
GSBRNA2T00017472001	1.125640335	0.021817286
GSBRNA2T00046223001	1.124685413	0.018837872
GSBRNA2T00107313001	1.123995492	0.024577134
GSBRNA2T00122135001	1.121454471	0.035597529
GSBRNA2T00128525001	1.120245607	0.004349925
GSBRNA2T00022571001	1.119980785	0.008156859
GSBRNA2T00065054001	1.118810713	0.051504273
GSBRNA2T00018046001	1.117589659	0.02757555
GSBRNA2T00023332001	1.117478024	0.044340509
GSBRNA2T00081297001	1.116255072	0.017290084
GSBRNA2T00015769001	1.11614883	0.018888981
GSBRNA2T00155010001	1.114998163	0.042062343
GSBRNA2T00131393001	1.111736301	0.039053081
GSBRNA2T00077040001	1.11000748	0.002372053
GSBRNA2T00078190001	1.109864912	0.048511823
GSBRNA2T00103624001	1.109661267	0.04424691
GSBRNA2T00019043001	1.108997013	0.004800372
GSBRNA2T00094676001	1.108970591	0.041616987
GSBRNA2T00035917001	1.108307401	0.008423496
GSBRNA2T00139393001	1.107653892	0.004044982
GSBRNA2T00019274001	1.107631439	0.017965677
GSBRNA2T00085472001	1.107191982	0.051054225
GSBRNA2T00129587001	1.107124318	0.017231565
GSBRNA2T00088057001	1.106059181	0.035851698
GSBRNA2T00024492001	1.105071367	0.028887989
GSBRNA2T00016454001	1.10310853	0.014967044
GSBRNA2T00016038001	1.100537327	0.017991456
GSBRNA2T00055060001	1.100367708	0.000656897
GSBRNA2T00104683001	1.09903398	0.004114375
GSBRNA2T00027164001	1.095466178	0.027735319
GSBRNA2T00079245001	1.09519281	0.016438351
GSBRNA2T00047179001	1.094668727	0.051316425
GSBRNA2T00102102001	1.093396209	0.038704633
GSBRNA2T00140174001	1.093355912	0.022340447
GSBRNA2T00111033001	1.092755752	0.049274961
GSBRNA2T00011513001	1.092328623	0.018633968
GSBRNA2T00049305001	1.091825821	0.021043526
GSBRNA2T00057510001	1.090508133	0.050835354
GSBRNA2T00131606001	1.08915035	0.032569615
GSBRNA2T00098712001	1.088185014	0.044255562
GSBRNA2T00006173001	1.087839199	0.024128506
GSBRNA2T00106129001	1.08752781	0.044735872
GSBRNA2T00154163001	1.08723032	0.002145665
GSBRNA2T00121220001	1.086455294	0.03782382
GSBRNA2T00022378001	1.085443416	0.031156963
GSBRNA2T00032299001	1.084682145	0.030709356
GSBRNA2T00081725001	1.084342077	0.052171814
GSBRNA2T00018555001	1.083530632	0.013715222
GSBRNA2T00055167001	1.083461231	0.012740962
GSBRNA2T00024511001	1.081411333	0.017124999
GSBRNA2T00152610001	1.080164413	0.044473914
GSBRNA2T00104821001	1.080145962	0.04048395
GSBRNA2T00142121001	1.080027816	0.020891544
GSBRNA2T00008522001	1.078982105	0.049334804
GSBRNA2T00147717001	1.077482327	0.026389017
GSBRNA2T00104738001	1.077297799	0.004379683
GSBRNA2T00050721001	1.075688226	0.027563274
GSBRNA2T00030727001	1.074848864	0.034701623
GSBRNA2T00144847001	1.074070358	0.038020374
GSBRNA2T00020356001	1.073799223	0.020504719
GSBRNA2T00040255001	1.073583944	0.030318391
GSBRNA2T00056168001	1.070416083	0.013718437
GSBRNA2T00024045001	1.069394757	0.015238809
GSBRNA2T00099777001	1.063932272	0.012178638
GSBRNA2T00150627001	1.063406178	0.032468454
GSBRNA2T00035578001	1.06319603	0.039820751
GSBRNA2T00026752001	1.062984623	0.008254429
GSBRNA2T00154981001	1.06026222	0.045430542
GSBRNA2T00142975001	1.059336301	0.035262149
GSBRNA2T00021863001	1.058347693	0.032569615
GSBRNA2T00119293001	1.05640322	0.041414901
GSBRNA2T00068014001	1.055801284	0.024961802
GSBRNA2T00138187001	1.055310576	0.016728016
GSBRNA2T00041741001	1.052650399	0.023398384
GSBRNA2T00145455001	1.050907669	0.031625959
GSBRNA2T00058350001	1.050789901	0.044340509
GSBRNA2T00100536001	1.047619417	0.019850605
GSBRNA2T00024625001	1.044952634	0.025586384
GSBRNA2T00138576001	1.044527626	0.036913183
GSBRNA2T00047233001	1.040666045	0.033125068
GSBRNA2T00000574001	1.039853713	0.006777096
GSBRNA2T00063283001	1.038405122	0.027644399
GSBRNA2T00077095001	1.038199081	0.012320924
GSBRNA2T00054441001	1.037609028	0.024746131
GSBRNA2T00036695001	1.036085948	0.032206171
GSBRNA2T00000396001	1.035451228	0.03159345
GSBRNA2T00028865001	1.033487354	0.034665152
GSBRNA2T00139415001	1.03134748	0.025287694
GSBRNA2T00006807001	1.031335429	0.038795714
GSBRNA2T00140456001	1.030148275	0.052339749
GSBRNA2T00148970001	1.029894432	0.042160333
GSBRNA2T00006133001	1.029665025	0.054158683
GSBRNA2T00151309001	1.029493997	0.031212051
GSBRNA2T00072864001	1.028828705	0.051111692
GSBRNA2T00056363001	1.028209808	0.009793166
GSBRNA2T00127118001	1.027724729	0.02301156
GSBRNA2T00023131001	1.027197368	0.040387706
GSBRNA2T00102440001	1.026936213	0.039684034
GSBRNA2T00145774001	1.025714041	0.038647187
GSBRNA2T00076368001	1.025580088	0.005385081
GSBRNA2T00086093001	1.02530461	0.049857023
GSBRNA2T00132213001	1.025098131	0.024818978
GSBRNA2T00155787001	1.024058614	0.042096056
GSBRNA2T00109147001	1.022347564	0.008853005
GSBRNA2T00069812001	1.019597774	0.04212643
GSBRNA2T00090076001	1.019027016	0.020299895
GSBRNA2T00116669001	1.018541187	0.048979999
GSBRNA2T00089916001	1.017185391	0.013579501
GSBRNA2T00108760001	1.016438771	0.031105775
GSBRNA2T00154574001	1.015855067	0.043169663
GSBRNA2T00144453001	1.012354075	0.028018328
GSBRNA2T00143170001	1.012246817	0.041901793
GSBRNA2T00056438001	1.009156244	0.010066106
GSBRNA2T00078194001	1.008840315	0.002737746
GSBRNA2T00121991001	1.008273909	0.035891961
GSBRNA2T00019268001	1.007107976	0.038351875
GSBRNA2T00108919001	1.006069177	0.016736684
GSBRNA2T00137346001	1.004505859	0.012440124
GSBRNA2T00155148001	1.004220974	0.028887989
GSBRNA2T00143966001	1.004086114	0.044048143
GSBRNA2T00104204001	1.003415273	0.034737172
GSBRNA2T00079534001	1.002620488	0.017530397
GSBRNA2T00027039001	1.002322694	0.030324513
GSBRNA2T00023757001	1.001699759	0.026355971
GSBRNA2T00021708001	1.001694342	0.03799499
GSBRNA2T00058351001	1.000427923	0.02569597
GSBRNA2T00136243001	1.000311357	0.039395406
GSBRNA2T00077290001	0.996981013	0.01884241
GSBRNA2T00086984001	0.995735939	0.025038395
GSBRNA2T00138793001	0.99556695	0.035244088
GSBRNA2T00062628001	0.995253688	0.038405022
GSBRNA2T00002358001	0.994738402	0.032781465
GSBRNA2T00061768001	0.994429182	0.041741002
GSBRNA2T00116276001	0.989891938	0.007749293
GSBRNA2T00032369001	0.986039475	0.049185925
GSBRNA2T00050571001	0.984902352	0.054861677
GSBRNA2T00089345001	0.982950726	0.054832089
GSBRNA2T00039277001	0.982122721	0.022049036
GSBRNA2T00124788001	0.980111427	0.037772309
GSBRNA2T00049032001	0.97940186	0.048913272
GSBRNA2T00014587001	0.979237241	0.026216772
GSBRNA2T00084583001	0.978163085	0.033363971
GSBRNA2T00062709001	0.974178639	0.045818827
GSBRNA2T00084291001	0.972673223	0.028246368
GSBRNA2T00129434001	0.972098429	0.004169208
GSBRNA2T00128612001	0.970719944	0.025375729
GSBRNA2T00098717001	0.967475303	0.050477274
GSBRNA2T00006488001	0.963712247	0.051492994
GSBRNA2T00153143001	0.953558647	0.037143547
GSBRNA2T00142119001	0.952495132	0.009211894
GSBRNA2T00028993001	0.951123161	0.017677017
GSBRNA2T00130910001	0.949835059	0.050494743
GSBRNA2T00093411001	0.94866176	0.049232114
GSBRNA2T00006078001	0.948529619	0.037827186
GSBRNA2T00039556001	0.947102026	0.022095801
GSBRNA2T00101970001	0.946209505	0.043354121
GSBRNA2T00136439001	0.945640712	0.050220438
GSBRNA2T00094407001	0.944758613	0.012406748
GSBRNA2T00135976001	0.939925186	0.047208465
GSBRNA2T00111003001	0.937738463	0.051102011
GSBRNA2T00023283001	0.933860658	0.033218805
GSBRNA2T00019050001	0.93283849	0.039898461
GSBRNA2T00017180001	0.931379087	0.048758594
GSBRNA2T00011541001	0.92891252	0.053866713
GSBRNA2T00071328001	0.92753058	0.008729904
GSBRNA2T00076062001	0.9226244	0.04750091
GSBRNA2T00129927001	0.922426988	0.05147646
GSBRNA2T00085267001	0.919813812	0.044255562
GSBRNA2T00142870001	0.91734705	0.013056316
GSBRNA2T00112266001	0.915061639	0.042395073
GSBRNA2T00050322001	0.910740593	0.038418048
GSBRNA2T00021567001	0.910464805	0.037286923
GSBRNA2T00066638001	0.90551933	0.025287694
GSBRNA2T00104502001	0.90231257	0.018504983
GSBRNA2T00096978001	0.895020388	0.026162991
GSBRNA2T00009710001	0.89367446	0.026357906
GSBRNA2T00138979001	0.893157208	0.043666442
GSBRNA2T00057481001	0.889208951	0.049297455
GSBRNA2T00081691001	0.888985788	0.053168403
GSBRNA2T00086646001	0.886282031	0.039168054
GSBRNA2T00141018001	0.884486866	0.019602672
GSBRNA2T00150389001	0.884484167	0.049324262
GSBRNA2T00043438001	0.883478046	0.051304489
GSBRNA2T00076625001	0.882825244	0.040220641
GSBRNA2T00088403001	0.882454668	0.023116978
GSBRNA2T00113432001	0.880900839	0.051078264
GSBRNA2T00025500001	0.878551086	0.026277866
GSBRNA2T00112545001	0.876737519	0.016505409
GSBRNA2T00019446001	0.867638349	0.05327773
GSBRNA2T00060811001	0.865985641	0.050033495
GSBRNA2T00121294001	0.859662254	0.047290375
GSBRNA2T00155360001	0.857996741	0.041153199
GSBRNA2T00056293001	0.854343593	0.044048143
GSBRNA2T00027418001	0.85371815	0.029618837
GSBRNA2T00120428001	0.85249493	0.022671251
GSBRNA2T00061574001	0.850060597	0.044325926
GSBRNA2T00053337001	0.848287007	0.043102865
GSBRNA2T00050333001	0.843742941	0.054082938
GSBRNA2T00024616001	0.832046553	0.040933676
GSBRNA2T00029209001	0.829049301	0.047788446
GSBRNA2T00129812001	0.827221716	0.04333227
GSBRNA2T00068290001	0.824854322	0.027275207
GSBRNA2T00148350001	0.823879774	0.046413036
GSBRNA2T00031517001	0.818224377	0.050198086
GSBRNA2T00133007001	0.817905669	0.049261753
GSBRNA2T00038987001	0.814944466	0.02827175
GSBRNA2T00154142001	0.814897977	0.0471035
GSBRNA2T00153943001	0.814235814	0.051504273
GSBRNA2T00148826001	0.811324733	0.048539853
GSBRNA2T00003647001	0.793831898	0.037896556
GSBRNA2T00073423001	0.785715786	0.052797806
GSBRNA2T00140972001	0.783339403	0.047624971
GSBRNA2T00133254001	0.771118932	0.030965105
GSBRNA2T00132619001	0.76561918	0.034013902
GSBRNA2T00086695001	0.762364375	0.040602982
GSBRNA2T00018367001	0.760985274	0.03954056
GSBRNA2T00107670001	0.755097254	0.049334804
GSBRNA2T00111385001	0.706139417	0.043903693
GSBRNA2T00111266001	0.698588421	0.053219687
GSBRNA2T00041333001	0.672215084	0.050362044
GSBRNA2T00073140001	-0.757868383	0.040150694
GSBRNA2T00103071001	-0.761510349	0.05060484
GSBRNA2T00154205001	-0.774645415	0.038649499
GSBRNA2T00017201001	-0.800457404	0.033013858
GSBRNA2T00116324001	-0.803342632	0.053511469
GSBRNA2T00042896001	-0.807651718	0.054645599
GSBRNA2T00040071001	-0.80852137	0.02757555
GSBRNA2T00136659001	-0.816086258	0.046235533
GSBRNA2T00141856001	-0.816211124	0.040949649
GSBRNA2T00022311001	-0.819280098	0.049324262
GSBRNA2T00082326001	-0.821948041	0.048241711
GSBRNA2T00136963001	-0.829899434	0.02178383
GSBRNA2T00068078001	-0.831687659	0.045448256
GSBRNA2T00080133001	-0.832471764	0.050141019
GSBRNA2T00156706001	-0.832983005	0.025463883
GSBRNA2T00128588001	-0.833003357	0.050494743
GSBRNA2T00011270001	-0.834891386	0.04018537
GSBRNA2T00156113001	-0.838242548	0.033303966
GSBRNA2T00067042001	-0.840612067	0.023175985
GSBRNA2T00125923001	-0.843166477	0.049345559
GSBRNA2T00155998001	-0.844025897	0.044879369
GSBRNA2T00044114001	-0.845121092	0.045583377
GSBRNA2T00150475001	-0.852683788	0.03619161
GSBRNA2T00067886001	-0.854994721	0.047182234
GSBRNA2T00050893001	-0.855515289	0.05275236
GSBRNA2T00026009001	-0.85691508	0.036648168
GSBRNA2T00078672001	-0.865595355	0.019301324
GSBRNA2T00059319001	-0.867157035	0.04422038
GSBRNA2T00055928001	-0.869071491	0.023058819
GSBRNA2T00148400001	-0.870972895	0.053262164
GSBRNA2T00089961001	-0.872721265	0.051834565
GSBRNA2T00060177001	-0.874212356	0.054302722
GSBRNA2T00093382001	-0.875530424	0.019850605
GSBRNA2T00134621001	-0.876326722	0.036912322
GSBRNA2T00066946001	-0.876373984	0.021824293
GSBRNA2T00102530001	-0.882061411	0.02151339
GSBRNA2T00027076001	-0.884900114	0.035662649
GSBRNA2T00032385001	-0.885980653	0.026909387
GSBRNA2T00000647001	-0.887285175	0.026735389
GSBRNA2T00138643001	-0.887865796	0.05395162
GSBRNA2T00073120001	-0.890841559	0.017490184
GSBRNA2T00104942001	-0.892652883	0.047758815
GSBRNA2T00009789001	-0.893741067	0.024867052
GSBRNA2T00030591001	-0.893927334	0.026490881
GSBRNA2T00136042001	-0.894634529	0.053665881
GSBRNA2T00040677001	-0.898156974	0.042395073
GSBRNA2T00129212001	-0.898272348	0.049261753
GSBRNA2T00144150001	-0.899388466	0.042062343
GSBRNA2T00016060001	-0.899900375	0.036281947
GSBRNA2T00032470001	-0.90060841	0.026347295
GSBRNA2T00061106001	-0.90240903	0.031411157
GSBRNA2T00063649001	-0.902753907	0.051778717
GSBRNA2T00080937001	-0.904230271	0.028179385
GSBRNA2T00123207001	-0.904696405	0.012908088
GSBRNA2T00108582001	-0.905365165	0.043169663
GSBRNA2T00145115001	-0.906091164	0.017913992
GSBRNA2T00127872001	-0.906706951	0.018996601
GSBRNA2T00039437001	-0.908951512	0.047931084
GSBRNA2T00025604001	-0.910437933	0.036739763
GSBRNA2T00051438001	-0.914074968	0.040933676
GSBRNA2T00140533001	-0.915925596	0.028576745
GSBRNA2T00020690001	-0.916403155	0.01372288
GSBRNA2T00101409001	-0.916716798	0.037494873
GSBRNA2T00154278001	-0.917997194	0.051054225
GSBRNA2T00056544001	-0.918076824	0.035887335
GSBRNA2T00112939001	-0.918354992	0.01274457
GSBRNA2T00047195001	-0.918801146	0.016613842
GSBRNA2T00152624001	-0.920938337	0.012567034
GSBRNA2T00155699001	-0.921103623	0.018699456
GSBRNA2T00098909001	-0.921728721	0.050835354
GSBRNA2T00102900001	-0.922999277	0.013855197
GSBRNA2T00096699001	-0.923243539	0.018513946
GSBRNA2T00079156001	-0.924610822	0.048088676
GSBRNA2T00115247001	-0.924748784	0.039514155
GSBRNA2T00090700001	-0.924987339	0.017677017
GSBRNA2T00124616001	-0.92713208	0.05117362
GSBRNA2T00000767001	-0.92715425	0.037469033
GSBRNA2T00104634001	-0.927295713	0.039551609
GSBRNA2T00142044001	-0.927609155	0.036277417
GSBRNA2T00130098001	-0.928123857	0.028344744
GSBRNA2T00104168001	-0.92880127	0.039106547
GSBRNA2T00028393001	-0.929263297	0.022490775
GSBRNA2T00120132001	-0.929883465	0.023471029
GSBRNA2T00079205001	-0.930463737	0.036910563
GSBRNA2T00116748001	-0.931204086	0.015055649
GSBRNA2T00000908001	-0.931625418	0.044202983
GSBRNA2T00102148001	-0.93313787	0.007562948
GSBRNA2T00116906001	-0.933335202	0.033800913
GSBRNA2T00012193001	-0.935093368	0.0447506
GSBRNA2T00135634001	-0.936392894	0.035687949
GSBRNA2T00061993001	-0.937332913	0.022186981
GSBRNA2T00076304001	-0.939113972	0.045605301
GSBRNA2T00080761001	-0.939374898	0.050160273
GSBRNA2T00097438001	-0.939762482	0.037617237
GSBRNA2T00023078001	-0.942729226	0.048628828
GSBRNA2T00153628001	-0.94291929	0.020476555
GSBRNA2T00121585001	-0.94389762	0.05060484
GSBRNA2T00077310001	-0.945323054	0.051476349
GSBRNA2T00074201001	-0.945385364	0.020176548
GSBRNA2T00131894001	-0.945445222	0.023006109
GSBRNA2T00140371001	-0.947849371	0.009197925
GSBRNA2T00156479001	-0.947854553	0.031897451
GSBRNA2T00119960001	-0.948177388	0.02565756
GSBRNA2T00154346001	-0.949521087	0.027912855
GSBRNA2T00088740001	-0.949703163	0.026523998
GSBRNA2T00022655001	-0.952573883	0.035163294
GSBRNA2T00154458001	-0.953299632	0.00988335
GSBRNA2T00022801001	-0.955399472	0.044005043
GSBRNA2T00130384001	-0.955432696	0.024349591
GSBRNA2T00032096001	-0.955637731	0.043102865
GSBRNA2T00079875001	-0.955790539	0.023460278
GSBRNA2T00004720001	-0.956759154	0.019567675
GSBRNA2T00055727001	-0.956759945	0.027503602
GSBRNA2T00021273001	-0.957128704	0.031383978
GSBRNA2T00148078001	-0.957444853	0.035195875
GSBRNA2T00043539001	-0.957815186	0.017149002
GSBRNA2T00077433001	-0.959791524	0.015253399
GSBRNA2T00051062001	-0.959872257	0.027602195
GSBRNA2T00156147001	-0.959959913	0.039207877
GSBRNA2T00122973001	-0.960990111	0.009440981
GSBRNA2T00103930001	-0.961667155	0.018699456
GSBRNA2T00143653001	-0.962959512	0.025698814
GSBRNA2T00088441001	-0.963523793	0.047573144
GSBRNA2T00052422001	-0.963705535	0.020947864
GSBRNA2T00029467001	-0.964481224	0.046619294
GSBRNA2T00086355001	-0.965094533	0.042395073
GSBRNA2T00053218001	-0.965965145	0.035384036
GSBRNA2T00073821001	-0.966077287	0.019391736
GSBRNA2T00121716001	-0.96718113	0.024241044
GSBRNA2T00133684001	-0.967216492	0.008938149
GSBRNA2T00144618001	-0.967393777	0.032811095
GSBRNA2T00155735001	-0.968614233	0.009601673
GSBRNA2T00010424001	-0.968881746	0.044414465
GSBRNA2T00061140001	-0.96917654	0.035713918
GSBRNA2T00105329001	-0.969574256	0.037589273
GSBRNA2T00104866001	-0.969898494	0.022340447
GSBRNA2T00025161001	-0.971016517	0.029672699
GSBRNA2T00123802001	-0.971264646	0.051598777
GSBRNA2T00135608001	-0.971367399	0.012723336
GSBRNA2T00042744001	-0.97175409	0.030961383
GSBRNA2T00051655001	-0.972890611	0.041616987
GSBRNA2T00004498001	-0.973257743	0.020146297
GSBRNA2T00073869001	-0.973927538	0.021388633
GSBRNA2T00041514001	-0.974062721	0.0118672
GSBRNA2T00021129001	-0.974234945	0.04512948
GSBRNA2T00095418001	-0.974403051	0.050033495
GSBRNA2T00129439001	-0.97509074	0.005180769
GSBRNA2T00018539001	-0.97533459	0.048868939
GSBRNA2T00131803001	-0.97722098	0.008996325
GSBRNA2T00134563001	-0.977964505	0.009435659
GSBRNA2T00093739001	-0.978456131	0.016578849
GSBRNA2T00155028001	-0.978506891	0.049622157
GSBRNA2T00107179001	-0.980893059	0.041118111
GSBRNA2T00000275001	-0.981484952	0.015151965
GSBRNA2T00155344001	-0.981976123	0.045867386
GSBRNA2T00145424001	-0.982085756	0.037614403
GSBRNA2T00044440001	-0.982110725	0.033896747
GSBRNA2T00117861001	-0.983740659	0.019354631
GSBRNA2T00091476001	-0.984122105	0.030337182
GSBRNA2T00155583001	-0.984153944	0.022155939
GSBRNA2T00146570001	-0.98534732	0.028208564
GSBRNA2T00111088001	-0.986730181	0.033180594
GSBRNA2T00107090001	-0.986831109	0.010267905
GSBRNA2T00101001001	-0.987456894	0.045135529
GSBRNA2T00073021001	-0.988446124	0.019370509
GSBRNA2T00154435001	-0.988696633	0.012598807
GSBRNA2T00114067001	-0.988798494	0.018128754
GSBRNA2T00085308001	-0.989019591	0.048596698
GSBRNA2T00150355001	-0.9891091	0.03193955
GSBRNA2T00014132001	-0.990589937	0.031240882
GSBRNA2T00061545001	-0.99105426	0.050374996
GSBRNA2T00120673001	-0.991610042	0.024180905
GSBRNA2T00110281001	-0.992211278	0.03760896
GSBRNA2T00041424001	-0.992349959	0.032859704
GSBRNA2T00139808001	-0.992730862	0.023571795
GSBRNA2T00093801001	-0.993117371	0.023455434
GSBRNA2T00136633001	-0.993380277	0.048868939
GSBRNA2T00117966001	-0.994900598	0.01628905
GSBRNA2T00051452001	-0.995236463	0.039887634
GSBRNA2T00130203001	-0.99531884	0.049450475
GSBRNA2T00077998001	-0.995790177	0.037802658
GSBRNA2T00088854001	-0.996119424	0.021306563
GSBRNA2T00017692001	-0.996219738	0.016200099
GSBRNA2T00085534001	-0.997218432	0.036185793
GSBRNA2T00154262001	-0.997555604	0.05253989
GSBRNA2T00103037001	-0.997885327	0.03112959
GSBRNA2T00143268001	-0.998397678	0.040570791
GSBRNA2T00125604001	-0.998926318	0.034364005
GSBRNA2T00066856001	-0.999121361	0.008040023
GSBRNA2T00012068001	-0.999179558	0.040739552
GSBRNA2T00077547001	-1.000578999	0.044250687
GSBRNA2T00035984001	-1.000590619	0.038126387
GSBRNA2T00088738001	-1.000721028	0.018044747
GSBRNA2T00007136001	-1.000855147	0.023043449
GSBRNA2T00119944001	-1.001632655	0.021643679
GSBRNA2T00048068001	-1.003147361	0.054526188
GSBRNA2T00121352001	-1.003416259	0.044971422
GSBRNA2T00071655001	-1.003658272	0.039820751
GSBRNA2T00109013001	-1.003749596	0.051432982
GSBRNA2T00085304001	-1.004739411	0.034202059
GSBRNA2T00065074001	-1.005526836	0.015155469
GSBRNA2T00056900001	-1.005581005	0.017453613
GSBRNA2T00134147001	-1.006069002	0.036739863
GSBRNA2T00083627001	-1.006107181	0.03079637
GSBRNA2T00144536001	-1.00633706	0.036440899
GSBRNA2T00104093001	-1.00657418	0.030343805
GSBRNA2T00098942001	-1.006705099	0.042554568
GSBRNA2T00004121001	-1.0068098	0.038456086
GSBRNA2T00080136001	-1.007120832	0.020232639
GSBRNA2T00011655001	-1.007995064	0.0414114
GSBRNA2T00076659001	-1.008623638	0.044808302
GSBRNA2T00156721001	-1.00875609	0.00578832
GSBRNA2T00054161001	-1.009927816	0.029755331
GSBRNA2T00051131001	-1.010012277	0.043858313
GSBRNA2T00015850001	-1.010601117	0.045980307
GSBRNA2T00080504001	-1.011048086	0.034696471
GSBRNA2T00006316001	-1.011361877	0.028967973
GSBRNA2T00151629001	-1.011423462	0.047541115
GSBRNA2T00058165001	-1.012239122	0.051552422
GSBRNA2T00149648001	-1.013286881	0.014240175
GSBRNA2T00130928001	-1.01336438	0.033782036
GSBRNA2T00008844001	-1.013992184	0.030987303
GSBRNA2T00073949001	-1.01407331	0.013677041
GSBRNA2T00153447001	-1.014442491	0.007045265
GSBRNA2T00146539001	-1.014717512	0.025172676
GSBRNA2T00011320001	-1.015411748	0.029929009
GSBRNA2T00112215001	-1.016589589	0.014062403
GSBRNA2T00005638001	-1.016657452	0.026355971
GSBRNA2T00081071001	-1.017150087	0.027503602
GSBRNA2T00074125001	-1.018075335	0.007676349
GSBRNA2T00000413001	-1.018075629	0.019765165
GSBRNA2T00036696001	-1.01818979	0.014516851
GSBRNA2T00107695001	-1.018643683	0.005529685
GSBRNA2T00096102001	-1.019410426	0.009906195
GSBRNA2T00135915001	-1.01955531	0.020814972
GSBRNA2T00094919001	-1.019578794	0.029670272
GSBRNA2T00153272001	-1.019906467	0.021001747
GSBRNA2T00080931001	-1.021548039	0.025728715
GSBRNA2T00129185001	-1.021909078	0.042583504
GSBRNA2T00000982001	-1.022715939	0.010089223
GSBRNA2T00078110001	-1.022965209	0.040635842
GSBRNA2T00108116001	-1.022994293	0.026713976
GSBRNA2T00141766001	-1.023739365	0.013734144
GSBRNA2T00124485001	-1.024526469	0.005612898
GSBRNA2T00123998001	-1.024729627	0.028887989
GSBRNA2T00085429001	-1.025574868	0.001772066
GSBRNA2T00111458001	-1.02563861	0.029299738
GSBRNA2T00085343001	-1.025943322	0.025853455
GSBRNA2T00081671001	-1.026763948	0.009793166
GSBRNA2T00086065001	-1.026832933	0.005415661
GSBRNA2T00044654001	-1.026997838	0.033329333
GSBRNA2T00090936001	-1.027744795	0.024426959
GSBRNA2T00048350001	-1.028666036	0.030111114
GSBRNA2T00081586001	-1.028822406	0.052005529
GSBRNA2T00015913001	-1.029123018	0.016395435
GSBRNA2T00131642001	-1.029187385	0.053680331
GSBRNA2T00051132001	-1.029848234	0.018700816
GSBRNA2T00040662001	-1.030695351	0.042715417
GSBRNA2T00006247001	-1.030844059	0.031794056
GSBRNA2T00008291001	-1.032639089	0.026490881
GSBRNA2T00133501001	-1.032644875	0.013291623
GSBRNA2T00071488001	-1.034243573	0.007542111
GSBRNA2T00142362001	-1.03460864	0.036484201
GSBRNA2T00119709001	-1.035285505	0.03832374
GSBRNA2T00011113001	-1.035589138	0.00313356
GSBRNA2T00154164001	-1.036121258	0.044340509
GSBRNA2T00118765001	-1.036763357	0.014015156
GSBRNA2T00116750001	-1.037099306	0.052335981
GSBRNA2T00001837001	-1.03734008	0.046039934
GSBRNA2T00001495001	-1.037426577	0.033353493
GSBRNA2T00011885001	-1.037524565	0.039809761
GSBRNA2T00100794001	-1.0375446	0.023571795
GSBRNA2T00121938001	-1.038428588	0.035792592
GSBRNA2T00157579001	-1.038523787	0.034996951
GSBRNA2T00131231001	-1.038547317	0.05183438
GSBRNA2T00010454001	-1.038828548	0.031825981
GSBRNA2T00139236001	-1.039070415	0.021288116
GSBRNA2T00025178001	-1.040281288	0.039629505
GSBRNA2T00043419001	-1.040509574	0.0181581
GSBRNA2T00013290001	-1.040634879	0.030929716
GSBRNA2T00051525001	-1.040803582	0.01061662
GSBRNA2T00133249001	-1.041507049	0.021256223
GSBRNA2T00001301001	-1.041926224	0.011673266
GSBRNA2T00081939001	-1.041945934	0.026402472
GSBRNA2T00136844001	-1.042168669	0.044943177
GSBRNA2T00027169001	-1.042379934	0.023805573
GSBRNA2T00146425001	-1.042752856	0.020260254
GSBRNA2T00126897001	-1.043626972	0.049962572
GSBRNA2T00037316001	-1.044845363	0.045000479
GSBRNA2T00077230001	-1.044878626	0.037629467
GSBRNA2T00101403001	-1.046135212	0.041815057
GSBRNA2T00138404001	-1.046492424	0.045449409
GSBRNA2T00089492001	-1.046537025	0.046787669
GSBRNA2T00060239001	-1.047127865	0.051214169
GSBRNA2T00099100001	-1.047636412	0.037500654
GSBRNA2T00122844001	-1.04792993	0.02726476
GSBRNA2T00063883001	-1.048225979	0.046674046
GSBRNA2T00065366001	-1.048294788	0.026832129
GSBRNA2T00105112001	-1.04947569	0.002439072
GSBRNA2T00141391001	-1.049678615	0.013134526
GSBRNA2T00070561001	-1.050999788	0.028132938
GSBRNA2T00012190001	-1.051740019	0.020616853
GSBRNA2T00075849001	-1.052063635	0.050770705
GSBRNA2T00156751001	-1.052466849	0.007143205
GSBRNA2T00044698001	-1.053076366	0.005717167
GSBRNA2T00095912001	-1.053902815	0.018513946
GSBRNA2T00007261001	-1.053964232	0.017539585
GSBRNA2T00052412001	-1.054045936	0.007464923
GSBRNA2T00034897001	-1.055302172	0.032463037
GSBRNA2T00024250001	-1.055525543	0.01351262
GSBRNA2T00092100001	-1.05625362	0.023520154
GSBRNA2T00056496001	-1.056528619	0.054645599
GSBRNA2T00063287001	-1.058889514	0.003552756
GSBRNA2T00121858001	-1.05898901	0.04333227
GSBRNA2T00022009001	-1.05940017	0.024746131
GSBRNA2T00124783001	-1.059518874	0.012958843
GSBRNA2T00018310001	-1.060072607	0.020514526
GSBRNA2T00128773001	-1.0601775	0.027790388
